REF_DATE,GEO,DGUID,Estimates,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1986-10,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,32287,,,,0
1986-10,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,17373,,,,0
1986-10,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,15843,,,t,0
1986-10,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,4037,,,,0
1986-10,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,2248,,,,0
1986-10,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,1763,,,t,0
1986-10,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,4203,,,,0
1986-10,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,2045,,,,0
1986-10,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,1429,,,t,0
1986-10,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,10257,,,,0
1986-10,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,3453,,,,0
1986-10,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,3760,,,t,0
1986-10,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,10202,,,,0
1986-10,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,5437,,,,0
1986-10,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,4813,,,t,0
1986-10,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,112,,,,0
1986-10,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,29,,,,0
1986-10,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,46,,,t,0
1986-10,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,378,,,t,0
1986-10,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,50,,,t,0
1986-10,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,60,,,t,0
1987-01,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,89268,,,,0
1987-01,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,46987,,,,0
1987-01,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,19807,,,t,0
1987-01,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,1888,,,,0
1987-01,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,961,,,,0
1987-01,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,346,,,t,0
1987-01,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,473,,,,0
1987-01,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,292,,,,0
1987-01,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,61,,,t,0
1987-01,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,2900,,,,0
1987-01,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1916,,,,0
1987-01,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,670,,,t,0
1987-01,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,2284,,,,0
1987-01,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1350,,,,0
1987-01,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,429,,,t,0
1987-01,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,20380,,,,0
1987-01,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,12165,,,,0
1987-01,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,2288,,,t,0
1987-01,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,32069,,,,0
1987-01,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,17437,,,,0
1987-01,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,8632,,,t,0
1987-01,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,4158,,,,0
1987-01,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,2154,,,,0
1987-01,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,937,,,t,0
1987-01,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,4268,,,,0
1987-01,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1962,,,,0
1987-01,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,739,,,t,0
1987-01,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,10377,,,,0
1987-01,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,3283,,,,0
1987-01,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,2383,,,t,0
1987-01,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,9993,,,,0
1987-01,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,5392,,,,0
1987-01,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,3251,,,t,0
1987-01,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,121,,,,0
1987-01,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,29,,,,0
1987-01,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,27,,,t,0
1987-01,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,357,,,t,0
1987-01,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,46,,,t,0
1987-01,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,44,,,t,0
1987-04,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,98191,,,,0
1987-04,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,45296,,,,0
1987-04,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,51135,,,t,0
1987-04,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,1964,,,,0
1987-04,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,885,,,,0
1987-04,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,808,,,t,0
1987-04,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,530,,,,0
1987-04,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,273,,,,0
1987-04,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,189,,,t,0
1987-04,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,3261,,,,0
1987-04,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1742,,,,0
1987-04,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1627,,,t,0
1987-04,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,2537,,,,0
1987-04,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1363,,,,0
1987-04,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,1255,,,t,0
1987-04,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,22160,,,,0
1987-04,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,11505,,,,0
1987-04,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,9064,,,t,0
1987-04,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,35607,,,,0
1987-04,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,16643,,,,0
1987-04,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,22229,,,t,0
1987-04,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,4542,,,,0
1987-04,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,2183,,,,0
1987-04,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,2334,,,t,0
1987-04,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,4621,,,,0
1987-04,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1948,,,,0
1987-04,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,1885,,,t,0
1987-04,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,11192,,,,0
1987-04,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,3347,,,,0
1987-04,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,5309,,,t,0
1987-04,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,11230,,,,0
1987-04,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,5338,,,,0
1987-04,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,6331,,,t,0
1987-04,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,142,,,,0
1987-04,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,16,,,,0
1987-04,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,46,,,t,0
1987-04,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,405,,,t,0
1987-04,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,53,,,t,0
1987-04,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,58,,,t,0
1987-07,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,94213,,,,0
1987-07,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,45426,,,,0
1987-07,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,75409,,,t,0
1987-07,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,2008,,,,0
1987-07,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,885,,,,0
1987-07,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,1619,,,t,0
1987-07,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,498,,,,0
1987-07,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,268,,,,0
1987-07,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,495,,,t,0
1987-07,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,3135,,,,0
1987-07,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1641,,,,0
1987-07,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,3072,,,t,0
1987-07,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,2473,,,,0
1987-07,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1271,,,,0
1987-07,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,2370,,,t,0
1987-07,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,21423,,,,0
1987-07,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,11870,,,,0
1987-07,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,15911,,,t,0
1987-07,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,34487,,,,0
1987-07,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,16686,,,,0
1987-07,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,29407,,,t,0
1987-07,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,4245,,,,0
1987-07,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,2126,,,,0
1987-07,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,3135,,,t,0
1987-07,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,4196,,,,0
1987-07,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1956,,,,0
1987-07,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,2893,,,t,0
1987-07,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,10624,,,,0
1987-07,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,3282,,,,0
1987-07,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,7344,,,t,0
1987-07,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,10642,,,,0
1987-07,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,5364,,,,0
1987-07,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,9011,,,t,0
1987-07,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,104,,,,0
1987-07,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,29,,,,0
1987-07,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,76,,,t,0
1987-07,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,378,,,t,0
1987-07,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,48,,,t,0
1987-07,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,76,,,t,0
1987-10,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,88070,,,,0
1987-10,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,47244,,,,0
1987-10,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,35800,,,t,0
1987-10,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,1909,,,,0
1987-10,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,898,,,,0
1987-10,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,708,,,t,0
1987-10,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,454,,,,0
1987-10,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,283,,,,0
1987-10,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,179,,,t,0
1987-10,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,2814,,,,0
1987-10,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1813,,,,0
1987-10,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1328,,,t,0
1987-10,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,2294,,,,0
1987-10,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1424,,,,0
1987-10,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,870,,,t,0
1987-10,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,19828,,,,0
1987-10,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,12076,,,,0
1987-10,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,5353,,,t,0
1987-10,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,32454,,,,0
1987-10,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,17353,,,,0
1987-10,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,15933,,,t,0
1987-10,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,4008,,,,0
1987-10,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,2247,,,,0
1987-10,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,1588,,,t,0
1987-10,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,3949,,,,0
1987-10,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,1942,,,,0
1987-10,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,1336,,,t,0
1987-10,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,9917,,,,0
1987-10,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,3404,,,,0
1987-10,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,3604,,,t,0
1987-10,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,9949,,,,0
1987-10,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,5720,,,,0
1987-10,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,4802,,,t,0
1987-10,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,111,,,,0
1987-10,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,34,,,,0
1987-10,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,40,,,t,0
1987-10,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,383,,,t,0
1987-10,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,50,,,t,0
1987-10,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,59,,,t,0
1988-01,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,90096,,,,0
1988-01,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,50833,,,,0
1988-01,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,20215,,,t,0
1988-01,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,1769,,,,0
1988-01,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,955,,,,0
1988-01,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,328,,,t,0
1988-01,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,453,,,,0
1988-01,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,294,,,,0
1988-01,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,64,,,t,0
1988-01,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,2930,,,,0
1988-01,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1893,,,,0
1988-01,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,601,,,t,0
1988-01,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,2306,,,,0
1988-01,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1387,,,,0
1988-01,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,427,,,t,0
1988-01,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,20696,,,,0
1988-01,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,12879,,,,0
1988-01,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,2451,,,t,0
1988-01,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,32797,,,,0
1988-01,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,19037,,,,0
1988-01,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,8946,,,t,0
1988-01,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,4107,,,,0
1988-01,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,2434,,,,0
1988-01,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,897,,,t,0
1988-01,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,4052,,,,0
1988-01,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,2157,,,,0
1988-01,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,667,,,t,0
1988-01,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,10142,,,,0
1988-01,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,3674,,,,0
1988-01,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,2305,,,t,0
1988-01,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,10303,,,,0
1988-01,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,6038,,,,0
1988-01,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,3459,,,t,0
1988-01,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,125,,,,0
1988-01,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,34,,,,0
1988-01,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,30,,,t,0
1988-01,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,416,,,t,0
1988-01,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,51,,,t,0
1988-01,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,40,,,t,0
1988-04,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,97654,,,,0
1988-04,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,46414,,,,0
1988-04,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,52362,,,t,0
1988-04,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,1970,,,,0
1988-04,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,874,,,,0
1988-04,Newfoundland and Labrador,2016A000210,Marriages,Number,223,units,0,v93,2.3,887,,,t,0
1988-04,Prince Edward Island,2016A000211,Births,Number,223,units,0,v69,3.1,478,,,,0
1988-04,Prince Edward Island,2016A000211,Deaths,Number,223,units,0,v84,3.2,267,,,,0
1988-04,Prince Edward Island,2016A000211,Marriages,Number,223,units,0,v99,3.3,221,,,t,0
1988-04,Nova Scotia,2016A000212,Births,Number,223,units,0,v70,4.1,3189,,,,0
1988-04,Nova Scotia,2016A000212,Deaths,Number,223,units,0,v85,4.2,1843,,,,0
1988-04,Nova Scotia,2016A000212,Marriages,Number,223,units,0,v100,4.3,1748,,,t,0
1988-04,New Brunswick,2016A000213,Births,Number,223,units,0,v71,5.1,2420,,,,0
1988-04,New Brunswick,2016A000213,Deaths,Number,223,units,0,v86,5.2,1390,,,,0
1988-04,New Brunswick,2016A000213,Marriages,Number,223,units,0,v101,5.3,1316,,,t,0
1988-04,Quebec,2016A000224,Births,Number,223,units,0,v72,6.1,22521,,,,0
1988-04,Quebec,2016A000224,Deaths,Number,223,units,0,v87,6.2,11580,,,,0
1988-04,Quebec,2016A000224,Marriages,Number,223,units,0,v102,6.3,9291,,,t,0
1988-04,Ontario,2016A000235,Births,Number,223,units,0,v73,7.1,35918,,,,0
1988-04,Ontario,2016A000235,Deaths,Number,223,units,0,v88,7.2,17156,,,,0
1988-04,Ontario,2016A000235,Marriages,Number,223,units,0,v103,7.3,22752,,,t,0
1988-04,Manitoba,2016A000246,Births,Number,223,units,0,v74,8.1,4500,,,,0
1988-04,Manitoba,2016A000246,Deaths,Number,223,units,0,v89,8.2,2259,,,,0
1988-04,Manitoba,2016A000246,Marriages,Number,223,units,0,v104,8.3,2257,,,t,0
1988-04,Saskatchewan,2016A000247,Births,Number,223,units,0,v75,9.1,4407,,,,0
1988-04,Saskatchewan,2016A000247,Deaths,Number,223,units,0,v90,9.2,2024,,,,0
1988-04,Saskatchewan,2016A000247,Marriages,Number,223,units,0,v105,9.3,1813,,,t,0
1988-04,Alberta,2016A000248,Births,Number,223,units,0,v76,10.1,10754,,,,0
1988-04,Alberta,2016A000248,Deaths,Number,223,units,0,v91,10.2,3379,,,,0
1988-04,Alberta,2016A000248,Marriages,Number,223,units,0,v106,10.3,5400,,,t,0
1988-04,British Columbia,2016A000259,Births,Number,223,units,0,v64,11.1,10982,,,,0
1988-04,British Columbia,2016A000259,Deaths,Number,223,units,0,v79,11.2,5543,,,,0
1988-04,British Columbia,2016A000259,Marriages,Number,223,units,0,v94,11.3,6556,,,t,0
1988-04,Yukon,2016A000260,Births,Number,223,units,0,v65,12.1,141,,,,0
1988-04,Yukon,2016A000260,Deaths,Number,223,units,0,v80,12.2,38,,,,0
1988-04,Yukon,2016A000260,Marriages,Number,223,units,0,v95,12.3,55,,,t,0
1988-04,Northwest Territories including Nunavut,,Births,Number,223,units,0,v66,13.1,374,,,t,0
1988-04,Northwest Territories including Nunavut,,Deaths,Number,223,units,0,v81,13.2,61,,,t,0
1988-04,Northwest Territories including Nunavut,,Marriages,Number,223,units,0,v96,13.3,66,,,t,0
1988-07,Canada,2016A000011124,Births,Number,223,units,0,v62,1.1,98024,,,,0
1988-07,Canada,2016A000011124,Deaths,Number,223,units,0,v77,1.2,45503,,,,0
1988-07,Canada,2016A000011124,Marriages,Number,223,units,0,v92,1.3,77964,,,t,0
1988-07,Newfoundland and Labrador,2016A000210,Births,Number,223,units,0,v63,2.1,1944,,,,0
1988-07,Newfoundland and Labrador,2016A000210,Deaths,Number,223,units,0,v78,2.2,867,,,,0
