ref_date,region,birth_or_death,num_people,growth_from_births
"1950-07-01 00:00:00",Manitoba,Deaths,1489,3527
"1950-07-01 00:00:00",Manitoba,Births,5016,3527
"1950-07-01 00:00:00","New Brunswick",Births,4266,3166
"1950-07-01 00:00:00","New Brunswick",Deaths,1100,3166
"1950-07-01 00:00:00","Newfoundland and Labrador",Births,3526,2861
"1950-07-01 00:00:00","Newfoundland and Labrador",Deaths,665,2861
"1950-07-01 00:00:00","Northwest Territories including Nunavut",Deaths,72,84
"1950-07-01 00:00:00","Northwest Territories including Nunavut",Births,156,84
"1950-07-01 00:00:00","Nova Scotia",Deaths,1403,3173
"1950-07-01 00:00:00","Nova Scotia",Births,4576,3173
"1950-07-01 00:00:00",Ontario,Births,28659,18522
"1950-07-01 00:00:00",Ontario,Deaths,10137,18522
"1950-07-01 00:00:00","Prince Edward Island",Deaths,185,512
"1950-07-01 00:00:00","Prince Edward Island",Births,697,512
"1950-07-01 00:00:00",Quebec,Deaths,7926,22952
"1950-07-01 00:00:00",Quebec,Births,30878,22952
"1950-07-01 00:00:00",Saskatchewan,Births,5815,4340
"1950-07-01 00:00:00",Saskatchewan,Deaths,1475,4340
"1950-07-01 00:00:00",Yukon,Births,88,66
"1950-07-01 00:00:00",Yukon,Deaths,22,66
"1950-10-01 00:00:00",Alberta,Deaths,1657,4437
"1950-10-01 00:00:00",Alberta,Births,6094,4437
"1950-10-01 00:00:00","British Columbia",Deaths,2897,3637
"1950-10-01 00:00:00","British Columbia",Births,6534,3637
"1950-10-01 00:00:00",Canada,Deaths,30570,58224
"1950-10-01 00:00:00",Canada,Births,88794,58224
"1950-10-01 00:00:00",Manitoba,Births,4519,2931
"1950-10-01 00:00:00",Manitoba,Deaths,1588,2931
"1950-10-01 00:00:00","New Brunswick",Births,3845,2623
"1950-10-01 00:00:00","New Brunswick",Deaths,1222,2623
"1950-10-01 00:00:00","Newfoundland and Labrador",Deaths,833,2438
"1950-10-01 00:00:00","Newfoundland and Labrador",Births,3271,2438
"1950-10-01 00:00:00","Northwest Territories including Nunavut",Births,148,76
"1950-10-01 00:00:00","Northwest Territories including Nunavut",Deaths,72,76
"1950-10-01 00:00:00","Nova Scotia",Births,4176,2699
"1950-10-01 00:00:00","Nova Scotia",Deaths,1477,2699
"1950-10-01 00:00:00",Ontario,Births,26512,15584
"1950-10-01 00:00:00",Ontario,Deaths,10928,15584
"1950-10-01 00:00:00","Prince Edward Island",Births,633,417
"1950-10-01 00:00:00","Prince Edward Island",Deaths,216,417
"1950-10-01 00:00:00",Quebec,Births,27941,19785
"1950-10-01 00:00:00",Quebec,Deaths,8156,19785
"1950-10-01 00:00:00",Saskatchewan,Births,5043,3545
"1950-10-01 00:00:00",Saskatchewan,Deaths,1498,3545
"1950-10-01 00:00:00",Yukon,Births,78,52
"1950-10-01 00:00:00",Yukon,Deaths,26,52
"1951-01-01 00:00:00",Alberta,Deaths,1958,4343
"1951-01-01 00:00:00",Alberta,Births,6301,4343
"1951-01-01 00:00:00","British Columbia",Deaths,3144,3588
"1951-01-01 00:00:00","British Columbia",Births,6732,3588
"1951-01-01 00:00:00",Canada,Births,91739,55610
"1951-01-01 00:00:00",Canada,Deaths,36129,55610
"1951-01-01 00:00:00",Manitoba,Births,4606,2647
"1951-01-01 00:00:00",Manitoba,Deaths,1959,2647
"1951-01-01 00:00:00","New Brunswick",Births,3937,2473
"1951-01-01 00:00:00","New Brunswick",Deaths,1464,2473
"1951-01-01 00:00:00","Newfoundland and Labrador",Deaths,964,2133
"1951-01-01 00:00:00","Newfoundland and Labrador",Births,3097,2133
"1951-01-01 00:00:00","Northwest Territories including Nunavut",Deaths,79,118
"1951-01-01 00:00:00","Northwest Territories including Nunavut",Births,197,118
"1951-01-01 00:00:00","Nova Scotia",Births,4128,2259
"1951-01-01 00:00:00","Nova Scotia",Deaths,1869,2259
"1951-01-01 00:00:00",Ontario,Births,27529,14826
"1951-01-01 00:00:00",Ontario,Deaths,12703,14826
"1951-01-01 00:00:00","Prince Edward Island",Deaths,294,353
"1951-01-01 00:00:00","Prince Edward Island",Births,647,353
"1951-01-01 00:00:00",Quebec,Births,29574,19625
"1951-01-01 00:00:00",Quebec,Deaths,9949,19625
"1951-01-01 00:00:00",Saskatchewan,Births,4905,3184
"1951-01-01 00:00:00",Saskatchewan,Deaths,1721,3184
"1951-01-01 00:00:00",Yukon,Deaths,25,61
"1951-01-01 00:00:00",Yukon,Births,86,61
"1951-04-01 00:00:00",Alberta,Deaths,1770,5441
"1951-04-01 00:00:00",Alberta,Births,7211,5441
"1951-04-01 00:00:00","British Columbia",Births,7214,4324
"1951-04-01 00:00:00","British Columbia",Deaths,2890,4324
"1951-04-01 00:00:00",Canada,Deaths,30125,71279
"1951-04-01 00:00:00",Canada,Births,101404,71279
"1951-04-01 00:00:00",Manitoba,Births,5354,3726
"1951-04-01 00:00:00",Manitoba,Deaths,1628,3726
"1951-04-01 00:00:00","New Brunswick",Births,4289,3160
"1951-04-01 00:00:00","New Brunswick",Deaths,1129,3160
"1951-04-01 00:00:00","Newfoundland and Labrador",Deaths,661,2317
"1951-04-01 00:00:00","Newfoundland and Labrador",Births,2978,2317
"1951-04-01 00:00:00","Northwest Territories including Nunavut",Deaths,84,64
"1951-04-01 00:00:00","Northwest Territories including Nunavut",Births,148,64
"1951-04-01 00:00:00","Nova Scotia",Births,4466,3135
"1951-04-01 00:00:00","Nova Scotia",Deaths,1331,3135
"1951-04-01 00:00:00",Ontario,Births,30121,19629
"1951-04-01 00:00:00",Ontario,Deaths,10492,19629
"1951-04-01 00:00:00","Prince Edward Island",Births,741,530
"1951-04-01 00:00:00","Prince Edward Island",Deaths,211,530
"1951-04-01 00:00:00",Quebec,Births,32842,24480
"1951-04-01 00:00:00",Quebec,Deaths,8362,24480
"1951-04-01 00:00:00",Saskatchewan,Births,5954,4404
"1951-04-01 00:00:00",Saskatchewan,Deaths,1550,4404
"1951-04-01 00:00:00",Yukon,Deaths,17,69
"1951-04-01 00:00:00",Yukon,Births,86,69
"1951-07-01 00:00:00",Alberta,Deaths,1686,5467
"1951-07-01 00:00:00",Alberta,Births,7153,5467
"1951-07-01 00:00:00","British Columbia",Deaths,2706,4671
"1951-07-01 00:00:00","British Columbia",Births,7377,4671
"1951-07-01 00:00:00",Canada,Births,99029,70658
"1951-07-01 00:00:00",Canada,Deaths,28371,70658
"1951-07-01 00:00:00",Manitoba,Births,5227,3728
"1951-07-01 00:00:00",Manitoba,Deaths,1499,3728
"1951-07-01 00:00:00","New Brunswick",Births,4199,3128
"1951-07-01 00:00:00","New Brunswick",Deaths,1071,3128
"1951-07-01 00:00:00","Newfoundland and Labrador",Births,3134,2494
"1951-07-01 00:00:00","Newfoundland and Labrador",Deaths,640,2494
"1951-07-01 00:00:00","Northwest Territories including Nunavut",Deaths,55,107
"1951-07-01 00:00:00","Northwest Territories including Nunavut",Births,162,107
"1951-07-01 00:00:00","Nova Scotia",Births,4651,3406
"1951-07-01 00:00:00","Nova Scotia",Deaths,1245,3406
"1951-07-01 00:00:00",Ontario,Births,29987,20238
"1951-07-01 00:00:00",Ontario,Deaths,9749,20238
"1951-07-01 00:00:00","Prince Edward Island",Deaths,182,527
"1951-07-01 00:00:00","Prince Edward Island",Births,709,527
"1951-07-01 00:00:00",Quebec,Deaths,7959,22535
"1951-07-01 00:00:00",Quebec,Births,30494,22535
"1951-07-01 00:00:00",Saskatchewan,Deaths,1553,4307
"1951-07-01 00:00:00",Saskatchewan,Births,5860,4307
"1951-07-01 00:00:00",Yukon,Births,76,50
"1951-07-01 00:00:00",Yukon,Deaths,26,50
"1951-10-01 00:00:00",Alberta,Deaths,1753,4585
"1951-10-01 00:00:00",Alberta,Births,6338,4585
"1951-10-01 00:00:00","British Columbia",Deaths,2898,3856
"1951-10-01 00:00:00","British Columbia",Births,6754,3856
"1951-10-01 00:00:00",Canada,Births,88920,57722
"1951-10-01 00:00:00",Canada,Deaths,31198,57722
"1951-10-01 00:00:00",Manitoba,Deaths,1649,3106
"1951-10-01 00:00:00",Manitoba,Births,4755,3106
"1951-10-01 00:00:00","New Brunswick",Births,3650,2441
"1951-10-01 00:00:00","New Brunswick",Deaths,1209,2441
"1951-10-01 00:00:00","Newfoundland and Labrador",Deaths,739,1790
"1951-10-01 00:00:00","Newfoundland and Labrador",Births,2529,1790
"1951-10-01 00:00:00","Northwest Territories including Nunavut",Deaths,66,76
"1951-10-01 00:00:00","Northwest Territories including Nunavut",Births,142,76
"1951-10-01 00:00:00","Nova Scotia",Deaths,1367,2513
"1951-10-01 00:00:00","Nova Scotia",Births,3880,2513
"1951-10-01 00:00:00",Ontario,Births,27190,16153
"1951-10-01 00:00:00",Ontario,Deaths,11037,16153
"1951-10-01 00:00:00","Prince Edward Island",Deaths,217,337
"1951-10-01 00:00:00","Prince Edward Island",Births,554,337
"1951-10-01 00:00:00",Quebec,Births,28020,19390
"1951-10-01 00:00:00",Quebec,Deaths,8630,19390
"1951-10-01 00:00:00",Saskatchewan,Births,5014,3398
"1951-10-01 00:00:00",Saskatchewan,Deaths,1616,3398
"1951-10-01 00:00:00",Yukon,Deaths,17,77
"1951-10-01 00:00:00",Yukon,Births,94,77
"1952-01-01 00:00:00",Alberta,Deaths,1810,5044
"1952-01-01 00:00:00",Alberta,Births,6854,5044
"1952-01-01 00:00:00","British Columbia",Deaths,3171,3926
"1952-01-01 00:00:00","British Columbia",Births,7097,3926
"1952-01-01 00:00:00",Canada,Births,96804,64110
"1952-01-01 00:00:00",Canada,Deaths,32694,64110
"1952-01-01 00:00:00",Manitoba,Deaths,1706,3222
"1952-01-01 00:00:00",Manitoba,Births,4928,3222
"1952-01-01 00:00:00","New Brunswick",Births,4094,2862
"1952-01-01 00:00:00","New Brunswick",Deaths,1232,2862
"1952-01-01 00:00:00","Newfoundland and Labrador",Births,3096,2329
"1952-01-01 00:00:00","Newfoundland and Labrador",Deaths,767,2329
"1952-01-01 00:00:00","Northwest Territories including Nunavut",Deaths,61,132
"1952-01-01 00:00:00","Northwest Territories including Nunavut",Births,193,132
"1952-01-01 00:00:00","Nova Scotia",Births,4330,2736
"1952-01-01 00:00:00","Nova Scotia",Deaths,1594,2736
"1952-01-01 00:00:00",Ontario,Births,29745,18319
"1952-01-01 00:00:00",Ontario,Deaths,11426,18319
"1952-01-01 00:00:00","Prince Edward Island",Deaths,243,425
"1952-01-01 00:00:00","Prince Edward Island",Births,668,425
"1952-01-01 00:00:00",Quebec,Deaths,9006,21544
"1952-01-01 00:00:00",Quebec,Births,30550,21544
"1952-01-01 00:00:00",Saskatchewan,Births,5153,3493
"1952-01-01 00:00:00",Saskatchewan,Deaths,1660,3493
"1952-01-01 00:00:00",Yukon,Births,96,78
"1952-01-01 00:00:00",Yukon,Deaths,18,78
"1952-04-01 00:00:00",Alberta,Deaths,1896,5624
"1952-04-01 00:00:00",Alberta,Births,7520,5624
"1952-04-01 00:00:00","British Columbia",Deaths,2971,4684
"1952-04-01 00:00:00","British Columbia",Births,7655,4684
"1952-04-01 00:00:00",Canada,Deaths,31895,73721
"1952-04-01 00:00:00",Canada,Births,105616,73721
"1952-04-01 00:00:00",Manitoba,Births,5443,3836
"1952-04-01 00:00:00",Manitoba,Deaths,1607,3836
"1952-04-01 00:00:00","New Brunswick",Births,4292,3110
"1952-04-01 00:00:00","New Brunswick",Deaths,1182,3110
"1952-04-01 00:00:00","Newfoundland and Labrador",Deaths,677,2383
"1952-04-01 00:00:00","Newfoundland and Labrador",Births,3060,2383
"1952-04-01 00:00:00","Northwest Territories including Nunavut",Deaths,115,45
"1952-04-01 00:00:00","Northwest Territories including Nunavut",Births,160,45
"1952-04-01 00:00:00","Nova Scotia",Births,4476,3049
"1952-04-01 00:00:00","Nova Scotia",Deaths,1427,3049
"1952-04-01 00:00:00",Ontario,Births,31902,20633
"1952-04-01 00:00:00",Ontario,Deaths,11269,20633
"1952-04-01 00:00:00","Prince Edward Island",Births,700,485
"1952-04-01 00:00:00","Prince Edward Island",Deaths,215,485
"1952-04-01 00:00:00",Quebec,Births,34327,25499
"1952-04-01 00:00:00",Quebec,Deaths,8828,25499
"1952-04-01 00:00:00",Saskatchewan,Deaths,1681,4316
"1952-04-01 00:00:00",Saskatchewan,Births,5997,4316
"1952-04-01 00:00:00",Yukon,Deaths,27,57
"1952-04-01 00:00:00",Yukon,Births,84,57
"1952-07-01 00:00:00",Alberta,Births,7667,5923
"1952-07-01 00:00:00",Alberta,Deaths,1744,5923
"1952-07-01 00:00:00","British Columbia",Births,7752,4967
"1952-07-01 00:00:00","British Columbia",Deaths,2785,4967
"1952-07-01 00:00:00",Canada,Births,104700,75084
"1952-07-01 00:00:00",Canada,Deaths,29616,75084
"1952-07-01 00:00:00",Manitoba,Births,5485,3928
"1952-07-01 00:00:00",Manitoba,Deaths,1557,3928
"1952-07-01 00:00:00","New Brunswick",Births,4346,3298
"1952-07-01 00:00:00","New Brunswick",Deaths,1048,3298
"1952-07-01 00:00:00","Newfoundland and Labrador",Births,3430,2794
"1952-07-01 00:00:00","Newfoundland and Labrador",Deaths,636,2794
"1952-07-01 00:00:00","Northwest Territories including Nunavut",Deaths,85,59
"1952-07-01 00:00:00","Northwest Territories including Nunavut",Births,144,59
"1952-07-01 00:00:00","Nova Scotia",Births,4717,3415
"1952-07-01 00:00:00","Nova Scotia",Deaths,1302,3415
"1952-07-01 00:00:00",Ontario,Births,32072,21808
"1952-07-01 00:00:00",Ontario,Deaths,10264,21808
"1952-07-01 00:00:00","Prince Edward Island",Births,731,532
"1952-07-01 00:00:00","Prince Edward Island",Deaths,199,532
"1952-07-01 00:00:00",Quebec,Births,32232,23825
"1952-07-01 00:00:00",Quebec,Deaths,8407,23825
"1952-07-01 00:00:00",Saskatchewan,Births,6027,4462
"1952-07-01 00:00:00",Saskatchewan,Deaths,1565,4462
"1952-07-01 00:00:00",Yukon,Deaths,24,73
"1952-07-01 00:00:00",Yukon,Births,97,73
"1952-10-01 00:00:00",Alberta,Births,7064,5169
"1952-10-01 00:00:00",Alberta,Deaths,1895,5169
"1952-10-01 00:00:00","British Columbia",Births,7323,4170
"1952-10-01 00:00:00","British Columbia",Deaths,3153,4170
"1952-10-01 00:00:00",Canada,Births,96439,64259
"1952-10-01 00:00:00",Canada,Deaths,32180,64259
"1952-10-01 00:00:00",Manitoba,Births,4921,3239
"1952-10-01 00:00:00",Manitoba,Deaths,1682,3239
"1952-10-01 00:00:00","New Brunswick",Births,3959,2774
"1952-10-01 00:00:00","New Brunswick",Deaths,1185,2774
"1952-10-01 00:00:00","Newfoundland and Labrador",Births,2975,2282
"1952-10-01 00:00:00","Newfoundland and Labrador",Deaths,693,2282
"1952-10-01 00:00:00","Northwest Territories including Nunavut",Deaths,80,65
"1952-10-01 00:00:00","Northwest Territories including Nunavut",Births,145,65
"1952-10-01 00:00:00","Nova Scotia",Births,4428,2995
"1952-10-01 00:00:00","Nova Scotia",Deaths,1433,2995
"1952-10-01 00:00:00",Ontario,Births,30172,18729
"1952-10-01 00:00:00",Ontario,Deaths,11443,18729
"1952-10-01 00:00:00","Prince Edward Island",Births,604,345
"1952-10-01 00:00:00","Prince Edward Island",Deaths,259,345
"1952-10-01 00:00:00",Quebec,Births,29307,20694
"1952-10-01 00:00:00",Quebec,Deaths,8613,20694
"1952-10-01 00:00:00",Saskatchewan,Births,5428,3709
"1952-10-01 00:00:00",Saskatchewan,Deaths,1719,3709
"1952-10-01 00:00:00",Yukon,Deaths,25,88
"1952-10-01 00:00:00",Yukon,Births,113,88
"1953-01-01 00:00:00",Alberta,Births,7428,5409
"1953-01-01 00:00:00",Alberta,Deaths,2019,5409
"1953-01-01 00:00:00","British Columbia",Births,7493,4341
"1953-01-01 00:00:00","British Columbia",Deaths,3152,4341
"1953-01-01 00:00:00",Canada,Births,99549,65080
"1953-01-01 00:00:00",Canada,Deaths,34469,65080
"1953-01-01 00:00:00",Manitoba,Births,4902,2981
"1953-01-01 00:00:00",Manitoba,Deaths,1921,2981
"1953-01-01 00:00:00","New Brunswick",Births,3935,2647
"1953-01-01 00:00:00","New Brunswick",Deaths,1288,2647
"1953-01-01 00:00:00","Newfoundland and Labrador",Births,3237,2450
"1953-01-01 00:00:00","Newfoundland and Labrador",Deaths,787,2450
"1953-01-01 00:00:00","Northwest Territories including Nunavut",Deaths,69,119
"1953-01-01 00:00:00","Northwest Territories including Nunavut",Births,188,119
"1953-01-01 00:00:00","Nova Scotia",Births,4234,2634
"1953-01-01 00:00:00","Nova Scotia",Deaths,1600,2634
"1953-01-01 00:00:00",Ontario,Births,31044,18918
"1953-01-01 00:00:00",Ontario,Deaths,12126,18918
"1953-01-01 00:00:00","Prince Edward Island",Births,624,367
"1953-01-01 00:00:00","Prince Edward Island",Deaths,257,367
"1953-01-01 00:00:00",Quebec,Births,30856,21362
"1953-01-01 00:00:00",Quebec,Deaths,9494,21362
"1953-01-01 00:00:00",Saskatchewan,Births,5506,3778
"1953-01-01 00:00:00",Saskatchewan,Deaths,1728,3778
"1953-01-01 00:00:00",Yukon,Deaths,28,74
"1953-01-01 00:00:00",Yukon,Births,102,74
"1953-04-01 00:00:00",Alberta,Deaths,1813,6357
"1953-04-01 00:00:00",Alberta,Births,8170,6357
"1953-04-01 00:00:00","British Columbia",Deaths,3056,5036
"1953-04-01 00:00:00","British Columbia",Births,8092,5036
"1953-04-01 00:00:00",Canada,Births,107886,76046
"1953-04-01 00:00:00",Canada,Deaths,31840,76046
"1953-04-01 00:00:00",Manitoba,Deaths,1730,3842
"1953-04-01 00:00:00",Manitoba,Births,5572,3842
"1953-04-01 00:00:00","New Brunswick",Births,4132,2963
"1953-04-01 00:00:00","New Brunswick",Deaths,1169,2963
"1953-04-01 00:00:00","Newfoundland and Labrador",Deaths,639,2490
"1953-04-01 00:00:00","Newfoundland and Labrador",Births,3129,2490
"1953-04-01 00:00:00","Northwest Territories including Nunavut",Births,155,37
"1953-04-01 00:00:00","Northwest Territories including Nunavut",Deaths,118,37
"1953-04-01 00:00:00","Nova Scotia",Deaths,1374,3195
"1953-04-01 00:00:00","Nova Scotia",Births,4569,3195
"1953-04-01 00:00:00",Ontario,Births,32602,21320
"1953-04-01 00:00:00",Ontario,Deaths,11282,21320
"1953-04-01 00:00:00","Prince Edward Island",Deaths,252,497
"1953-04-01 00:00:00","Prince Edward Island",Births,749,497
"1953-04-01 00:00:00",Quebec,Deaths,8696,25839
"1953-04-01 00:00:00",Quebec,Births,34535,25839
"1953-04-01 00:00:00",Saskatchewan,Births,6082,4411
"1953-04-01 00:00:00",Saskatchewan,Deaths,1671,4411
"1953-04-01 00:00:00",Yukon,Births,99,59
"1953-04-01 00:00:00",Yukon,Deaths,40,59
"1953-07-01 00:00:00",Alberta,Deaths,1844,6268
"1953-07-01 00:00:00",Alberta,Births,8112,6268
"1953-07-01 00:00:00","British Columbia",Deaths,2884,5315
"1953-07-01 00:00:00","British Columbia",Births,8199,5315
"1953-07-01 00:00:00",Canada,Births,108888,78944
"1953-07-01 00:00:00",Canada,Deaths,29944,78944
"1953-07-01 00:00:00",Manitoba,Deaths,1664,4023
"1953-07-01 00:00:00",Manitoba,Births,5687,4023
"1953-07-01 00:00:00","New Brunswick",Births,4376,3407
"1953-07-01 00:00:00","New Brunswick",Deaths,969,3407
"1953-07-01 00:00:00","Newfoundland and Labrador",Births,3468,2851
"1953-07-01 00:00:00","Newfoundland and Labrador",Deaths,617,2851
"1953-07-01 00:00:00","Northwest Territories including Nunavut",Births,163,94
"1953-07-01 00:00:00","Northwest Territories including Nunavut",Deaths,69,94
"1953-07-01 00:00:00","Nova Scotia",Deaths,1372,3611
"1953-07-01 00:00:00","Nova Scotia",Births,4983,3611
"1953-07-01 00:00:00",Ontario,Deaths,10553,23476
"1953-07-01 00:00:00",Ontario,Births,34029,23476
"1953-07-01 00:00:00","Prince Edward Island",Deaths,205,517
"1953-07-01 00:00:00","Prince Edward Island",Births,722,517
"1953-07-01 00:00:00",Quebec,Deaths,8095,24639
"1953-07-01 00:00:00",Quebec,Births,32734,24639
"1953-07-01 00:00:00",Saskatchewan,Births,6315,4672
"1953-07-01 00:00:00",Saskatchewan,Deaths,1643,4672
"1953-07-01 00:00:00",Yukon,Deaths,29,71
"1953-07-01 00:00:00",Yukon,Births,100,71
"1953-10-01 00:00:00",Alberta,Births,7666,5696
"1953-10-01 00:00:00",Alberta,Deaths,1970,5696
"1953-10-01 00:00:00","British Columbia",Births,7962,4836
"1953-10-01 00:00:00","British Columbia",Deaths,3126,4836
"1953-10-01 00:00:00",Canada,Births,101561,70023
"1953-10-01 00:00:00",Canada,Deaths,31538,70023
"1953-10-01 00:00:00",Manitoba,Births,5081,3381
"1953-10-01 00:00:00",Manitoba,Deaths,1700,3381
"1953-10-01 00:00:00","New Brunswick",Births,4015,2804
"1953-10-01 00:00:00","New Brunswick",Deaths,1211,2804
"1953-10-01 00:00:00","Newfoundland and Labrador",Births,2963,2273
"1953-10-01 00:00:00","Newfoundland and Labrador",Deaths,690,2273
"1953-10-01 00:00:00","Northwest Territories including Nunavut",Deaths,38,132
"1953-10-01 00:00:00","Northwest Territories including Nunavut",Births,170,132
"1953-10-01 00:00:00","Nova Scotia",Births,4490,3028
"1953-10-01 00:00:00","Nova Scotia",Deaths,1462,3028
"1953-10-01 00:00:00",Ontario,Births,32096,20815
"1953-10-01 00:00:00",Ontario,Deaths,11281,20815
"1953-10-01 00:00:00","Prince Edward Island",Births,642,430
"1953-10-01 00:00:00","Prince Edward Island",Deaths,212,430
"1953-10-01 00:00:00",Quebec,Births,30594,22410
"1953-10-01 00:00:00",Quebec,Deaths,8184,22410
"1953-10-01 00:00:00",Saskatchewan,Deaths,1645,4155
"1953-10-01 00:00:00",Saskatchewan,Births,5800,4155
"1953-10-01 00:00:00",Yukon,Deaths,19,63
"1953-10-01 00:00:00",Yukon,Births,82,63
"1954-01-01 00:00:00",Alberta,Deaths,1973,6078
"1954-01-01 00:00:00",Alberta,Births,8051,6078
"1954-01-01 00:00:00","British Columbia",Deaths,3082,4833
"1954-01-01 00:00:00","British Columbia",Births,7915,4833
"1954-01-01 00:00:00",Canada,Births,105338,73484
"1954-01-01 00:00:00",Canada,Deaths,31854,73484
"1954-01-01 00:00:00",Manitoba,Deaths,1624,3802
"1954-01-01 00:00:00",Manitoba,Births,5426,3802
"1954-01-01 00:00:00","New Brunswick",Births,3780,2694
"1954-01-01 00:00:00","New Brunswick",Deaths,1086,2694
"1954-01-01 00:00:00","Newfoundland and Labrador",Deaths,755,2758
"1954-01-01 00:00:00","Newfoundland and Labrador",Births,3513,2758
"1954-01-01 00:00:00","Northwest Territories including Nunavut",Births,178,110
"1954-01-01 00:00:00","Northwest Territories including Nunavut",Deaths,68,110
"1954-01-01 00:00:00","Nova Scotia",Deaths,1500,2990
"1954-01-01 00:00:00","Nova Scotia",Births,4490,2990
"1954-01-01 00:00:00",Ontario,Births,32688,21321
"1954-01-01 00:00:00",Ontario,Deaths,11367,21321
"1954-01-01 00:00:00","Prince Edward Island",Deaths,255,385
"1954-01-01 00:00:00","Prince Edward Island",Births,640,385
"1954-01-01 00:00:00",Quebec,Deaths,8563,24015
"1954-01-01 00:00:00",Quebec,Births,32578,24015
"1954-01-01 00:00:00",Saskatchewan,Births,5964,4399
"1954-01-01 00:00:00",Saskatchewan,Deaths,1565,4399
"1954-01-01 00:00:00",Yukon,Births,115,99
"1954-01-01 00:00:00",Yukon,Deaths,16,99
"1954-04-01 00:00:00",Alberta,Deaths,1831,6888
"1954-04-01 00:00:00",Alberta,Births,8719,6888
"1954-04-01 00:00:00","British Columbia",Deaths,3186,5346
