ref_date,region,population,percent_of_total_pop
"1996-10-01 00:00:00",Nunavut,25748,0.09
"1997-01-01 00:00:00",Canada,29751536,100.00
"1997-01-01 00:00:00","Newfoundland and Labrador",555432,1.87
"1997-01-01 00:00:00","Prince Edward Island",135935,0.46
"1997-01-01 00:00:00","Nova Scotia",932349,3.13
"1997-01-01 00:00:00","New Brunswick",752334,2.53
"1997-01-01 00:00:00",Quebec,7262945,24.41
"1997-01-01 00:00:00",Ontario,11146270,37.46
"1997-01-01 00:00:00",Manitoba,1134997,3.81
"1997-01-01 00:00:00",Saskatchewan,1018326,3.42
"1997-01-01 00:00:00",Alberta,2799561,9.41
"1997-01-01 00:00:00","British Columbia",3914490,13.16
"1997-01-01 00:00:00",Yukon,31633,0.11
"1997-01-01 00:00:00","Northwest Territories",41528,0.14
"1997-01-01 00:00:00",Nunavut,25736,0.09
"1997-04-01 00:00:00",Canada,29818012,100.00
"1997-04-01 00:00:00","Newfoundland and Labrador",553115,1.85
"1997-04-01 00:00:00","Prince Edward Island",135931,0.46
"1997-04-01 00:00:00","Nova Scotia",931832,3.13
"1997-04-01 00:00:00","New Brunswick",752447,2.52
"1997-04-01 00:00:00",Quebec,7267820,24.37
"1997-04-01 00:00:00",Ontario,11179959,37.49
"1997-04-01 00:00:00",Manitoba,1135846,3.81
"1997-04-01 00:00:00",Saskatchewan,1017683,3.41
"1997-04-01 00:00:00",Alberta,2813157,9.43
"1997-04-01 00:00:00","British Columbia",3931056,13.18
"1997-04-01 00:00:00",Yukon,31659,0.11
"1997-04-01 00:00:00","Northwest Territories",41668,0.14
"1997-04-01 00:00:00",Nunavut,25839,0.09
"1997-07-01 00:00:00",Canada,29905948,100.00
"1997-07-01 00:00:00","Newfoundland and Labrador",550911,1.84
"1997-07-01 00:00:00","Prince Edward Island",136095,0.46
"1997-07-01 00:00:00","Nova Scotia",932402,3.12
"1997-07-01 00:00:00","New Brunswick",752511,2.52
"1997-07-01 00:00:00",Quebec,7274611,24.32
"1997-07-01 00:00:00",Ontario,11227651,37.54
"1997-07-01 00:00:00",Manitoba,1136128,3.80
"1997-07-01 00:00:00",Saskatchewan,1017902,3.40
"1997-07-01 00:00:00",Alberta,2829848,9.46
"1997-07-01 00:00:00","British Columbia",3948583,13.20
"1997-07-01 00:00:00",Yukon,31797,0.11
"1997-07-01 00:00:00","Northwest Territories",41625,0.14
"1997-07-01 00:00:00",Nunavut,25884,0.09
"1997-10-01 00:00:00",Canada,29994790,100.00
"1997-10-01 00:00:00","Newfoundland and Labrador",547639,1.83
"1997-10-01 00:00:00","Prince Edward Island",136165,0.45
"1997-10-01 00:00:00","Nova Scotia",932735,3.11
"1997-10-01 00:00:00","New Brunswick",752248,2.51
"1997-10-01 00:00:00",Quebec,7282871,24.28
"1997-10-01 00:00:00",Ontario,11278893,37.60
"1997-10-01 00:00:00",Manitoba,1135649,3.79
"1997-10-01 00:00:00",Saskatchewan,1017426,3.39
"1997-10-01 00:00:00",Alberta,2847526,9.49
"1997-10-01 00:00:00","British Columbia",3964677,13.22
"1997-10-01 00:00:00",Yukon,31556,0.11
"1997-10-01 00:00:00","Northwest Territories",41411,0.14
"1997-10-01 00:00:00",Nunavut,25994,0.09
"1998-01-01 00:00:00",Canada,30028506,100.00
"1998-01-01 00:00:00","Newfoundland and Labrador",545769,1.82
"1998-01-01 00:00:00","Prince Edward Island",135938,0.45
"1998-01-01 00:00:00","Nova Scotia",932549,3.11
"1998-01-01 00:00:00","New Brunswick",751969,2.50
"1998-01-01 00:00:00",Quebec,7286008,24.26
"1998-01-01 00:00:00",Ontario,11292059,37.60
"1998-01-01 00:00:00",Manitoba,1135770,3.78
"1998-01-01 00:00:00",Saskatchewan,1017504,3.39
"1998-01-01 00:00:00",Alberta,2859305,9.52
"1998-01-01 00:00:00","British Columbia",3972821,13.23
"1998-01-01 00:00:00",Yukon,31510,0.10
"1998-01-01 00:00:00","Northwest Territories",41222,0.14
"1998-01-01 00:00:00",Nunavut,26082,0.09
"1998-04-01 00:00:00",Canada,30080180,100.00
"1998-04-01 00:00:00","Newfoundland and Labrador",542479,1.80
"1998-04-01 00:00:00","Prince Edward Island",135635,0.45
"1998-04-01 00:00:00","Nova Scotia",932033,3.10
"1998-04-01 00:00:00","New Brunswick",751080,2.50
"1998-04-01 00:00:00",Quebec,7290497,24.24
"1998-04-01 00:00:00",Ontario,11322038,37.64
"1998-04-01 00:00:00",Manitoba,1136177,3.78
"1998-04-01 00:00:00",Saskatchewan,1017105,3.38
"1998-04-01 00:00:00",Alberta,2876753,9.56
"1998-04-01 00:00:00","British Columbia",3977912,13.22
"1998-04-01 00:00:00",Yukon,31320,0.10
"1998-04-01 00:00:00","Northwest Territories",40968,0.14
"1998-04-01 00:00:00",Nunavut,26183,0.09
"1998-07-01 00:00:00",Canada,30155173,100.00
"1998-07-01 00:00:00","Newfoundland and Labrador",539843,1.79
"1998-07-01 00:00:00","Prince Edward Island",135804,0.45
"1998-07-01 00:00:00","Nova Scotia",931836,3.09
"1998-07-01 00:00:00","New Brunswick",750530,2.49
"1998-07-01 00:00:00",Quebec,7295935,24.19
"1998-07-01 00:00:00",Ontario,11365901,37.69
"1998-07-01 00:00:00",Manitoba,1137489,3.77
"1998-07-01 00:00:00",Saskatchewan,1017332,3.37
"1998-07-01 00:00:00",Alberta,2899066,9.61
"1998-07-01 00:00:00","British Columbia",3983113,13.21
"1998-07-01 00:00:00",Yukon,31149,0.10
"1998-07-01 00:00:00","Northwest Territories",40802,0.14
"1998-07-01 00:00:00",Nunavut,26373,0.09
"1998-10-01 00:00:00",Canada,30231639,100.00
"1998-10-01 00:00:00","Newfoundland and Labrador",537908,1.78
"1998-10-01 00:00:00","Prince Edward Island",135908,0.45
"1998-10-01 00:00:00","Nova Scotia",932740,3.09
"1998-10-01 00:00:00","New Brunswick",750708,2.48
"1998-10-01 00:00:00",Quebec,7305302,24.16
"1998-10-01 00:00:00",Ontario,11408804,37.74
"1998-10-01 00:00:00",Manitoba,1138328,3.77
"1998-10-01 00:00:00",Saskatchewan,1017748,3.37
"1998-10-01 00:00:00",Alberta,2915781,9.64
"1998-10-01 00:00:00","British Columbia",3990451,13.20
"1998-10-01 00:00:00",Yukon,30877,0.10
"1998-10-01 00:00:00","Northwest Territories",40635,0.13
"1998-10-01 00:00:00",Nunavut,26449,0.09
"1999-01-01 00:00:00",Canada,30260117,100.00
"1999-01-01 00:00:00","Newfoundland and Labrador",536515,1.77
"1999-01-01 00:00:00","Prince Edward Island",135994,0.45
"1999-01-01 00:00:00","Nova Scotia",932145,3.08
"1999-01-01 00:00:00","New Brunswick",750127,2.48
"1999-01-01 00:00:00",Quebec,7310238,24.16
"1999-01-01 00:00:00",Ontario,11419589,37.74
"1999-01-01 00:00:00",Manitoba,1138946,3.76
"1999-01-01 00:00:00",Saskatchewan,1016883,3.36
"1999-01-01 00:00:00",Alberta,2926079,9.67
"1999-01-01 00:00:00","British Columbia",3995643,13.20
"1999-01-01 00:00:00",Yukon,30748,0.10
"1999-01-01 00:00:00","Northwest Territories",40635,0.13
"1999-01-01 00:00:00",Nunavut,26575,0.09
"1999-04-01 00:00:00",Canada,30314696,100.00
"1999-04-01 00:00:00","Newfoundland and Labrador",534498,1.76
"1999-04-01 00:00:00","Prince Edward Island",136025,0.45
"1999-04-01 00:00:00","Nova Scotia",932116,3.07
"1999-04-01 00:00:00","New Brunswick",750075,2.47
"1999-04-01 00:00:00",Quebec,7315053,24.13
"1999-04-01 00:00:00",Ontario,11452857,37.78
"1999-04-01 00:00:00",Manitoba,1140502,3.76
"1999-04-01 00:00:00",Saskatchewan,1015716,3.35
"1999-04-01 00:00:00",Alberta,2937393,9.69
"1999-04-01 00:00:00","British Columbia",4002433,13.20
"1999-04-01 00:00:00",Yukon,30602,0.10
"1999-04-01 00:00:00","Northwest Territories",40705,0.13
"1999-04-01 00:00:00",Nunavut,26721,0.09
"1999-07-01 00:00:00",Canada,30401286,100.00
"1999-07-01 00:00:00","Newfoundland and Labrador",533329,1.75
"1999-07-01 00:00:00","Prince Edward Island",136281,0.45
"1999-07-01 00:00:00","Nova Scotia",933784,3.07
"1999-07-01 00:00:00","New Brunswick",750601,2.47
"1999-07-01 00:00:00",Quebec,7323250,24.09
"1999-07-01 00:00:00",Ontario,11504759,37.84
"1999-07-01 00:00:00",Manitoba,1142448,3.76
"1999-07-01 00:00:00",Saskatchewan,1014524,3.34
"1999-07-01 00:00:00",Alberta,2952692,9.71
"1999-07-01 00:00:00","British Columbia",4011375,13.19
"1999-07-01 00:00:00",Yukon,30785,0.10
"1999-07-01 00:00:00","Northwest Territories",40638,0.13
"1999-07-01 00:00:00",Nunavut,26820,0.09
"1999-10-01 00:00:00",Canada,30492106,100.00
"1999-10-01 00:00:00","Newfoundland and Labrador",532246,1.75
"1999-10-01 00:00:00","Prince Edward Island",136424,0.45
"1999-10-01 00:00:00","Nova Scotia",935941,3.07
"1999-10-01 00:00:00","New Brunswick",750643,2.46
"1999-10-01 00:00:00",Quebec,7334722,24.05
"1999-10-01 00:00:00",Ontario,11559464,37.91
"1999-10-01 00:00:00",Manitoba,1143618,3.75
"1999-10-01 00:00:00",Saskatchewan,1012582,3.32
"1999-10-01 00:00:00",Alberta,2966682,9.73
"1999-10-01 00:00:00","British Columbia",4021600,13.19
"1999-10-01 00:00:00",Yukon,30608,0.10
"1999-10-01 00:00:00","Northwest Territories",40579,0.13
"1999-10-01 00:00:00",Nunavut,26997,0.09
"2000-01-01 00:00:00",Canada,30525872,100.00
"2000-01-01 00:00:00","Newfoundland and Labrador",531774,1.74
"2000-01-01 00:00:00","Prince Edward Island",136442,0.45
"2000-01-01 00:00:00","Nova Scotia",934594,3.06
"2000-01-01 00:00:00","New Brunswick",750786,2.46
"2000-01-01 00:00:00",Quebec,7340269,24.05
"2000-01-01 00:00:00",Ontario,11576994,37.93
"2000-01-01 00:00:00",Manitoba,1144428,3.75
"2000-01-01 00:00:00",Saskatchewan,1011141,3.31
"2000-01-01 00:00:00",Alberta,2974517,9.74
"2000-01-01 00:00:00","British Columbia",4026664,13.19
"2000-01-01 00:00:00",Yukon,30495,0.10
"2000-01-01 00:00:00","Northwest Territories",40623,0.13
"2000-01-01 00:00:00",Nunavut,27145,0.09
"2000-04-01 00:00:00",Canada,30594030,100.00
"2000-04-01 00:00:00","Newfoundland and Labrador",529574,1.73
"2000-04-01 00:00:00","Prince Edward Island",136289,0.45
"2000-04-01 00:00:00","Nova Scotia",934291,3.05
"2000-04-01 00:00:00","New Brunswick",750543,2.45
"2000-04-01 00:00:00",Quebec,7347179,24.02
"2000-04-01 00:00:00",Ontario,11621255,37.99
"2000-04-01 00:00:00",Manitoba,1145873,3.75
"2000-04-01 00:00:00",Saskatchewan,1009177,3.30
"2000-04-01 00:00:00",Alberta,2988465,9.77
"2000-04-01 00:00:00","British Columbia",4033319,13.18
"2000-04-01 00:00:00",Yukon,30382,0.10
"2000-04-01 00:00:00","Northwest Territories",40455,0.13
"2000-04-01 00:00:00",Nunavut,27228,0.09
"2000-07-01 00:00:00",Canada,30685730,100.00
"2000-07-01 00:00:00","Newfoundland and Labrador",527966,1.72
"2000-07-01 00:00:00","Prince Edward Island",136470,0.44
"2000-07-01 00:00:00","Nova Scotia",933821,3.04
"2000-07-01 00:00:00","New Brunswick",750517,2.45
"2000-07-01 00:00:00",Quebec,7356951,23.98
"2000-07-01 00:00:00",Ontario,11683290,38.07
"2000-07-01 00:00:00",Manitoba,1147313,3.74
"2000-07-01 00:00:00",Saskatchewan,1007565,3.28
"2000-07-01 00:00:00",Alberta,3004198,9.79
"2000-07-01 00:00:00","British Columbia",4039230,13.16
"2000-07-01 00:00:00",Yukon,30431,0.10
"2000-07-01 00:00:00","Northwest Territories",40480,0.13
"2000-07-01 00:00:00",Nunavut,27498,0.09
"2000-10-01 00:00:00",Canada,30783969,100.00
"2000-10-01 00:00:00","Newfoundland and Labrador",526732,1.71
"2000-10-01 00:00:00","Prince Edward Island",136400,0.44
"2000-10-01 00:00:00","Nova Scotia",934459,3.04
"2000-10-01 00:00:00","New Brunswick",750252,2.44
"2000-10-01 00:00:00",Quebec,7368772,23.94
"2000-10-01 00:00:00",Ontario,11748348,38.16
"2000-10-01 00:00:00",Manitoba,1148183,3.73
"2000-10-01 00:00:00",Saskatchewan,1006027,3.27
"2000-10-01 00:00:00",Alberta,3016947,9.80
"2000-10-01 00:00:00","British Columbia",4049297,13.15
"2000-10-01 00:00:00",Yukon,30294,0.10
"2000-10-01 00:00:00","Northwest Territories",40575,0.13
"2000-10-01 00:00:00",Nunavut,27683,0.09
"2001-01-01 00:00:00",Canada,30824441,100.00
"2001-01-01 00:00:00","Newfoundland and Labrador",525299,1.70
"2001-01-01 00:00:00","Prince Edward Island",136377,0.44
"2001-01-01 00:00:00","Nova Scotia",933463,3.03
"2001-01-01 00:00:00","New Brunswick",749715,2.43
"2001-01-01 00:00:00",Quebec,7373978,23.92
"2001-01-01 00:00:00",Ontario,11771945,38.19
"2001-01-01 00:00:00",Manitoba,1148456,3.73
"2001-01-01 00:00:00",Saskatchewan,1003469,3.26
"2001-01-01 00:00:00",Alberta,3027941,9.82
"2001-01-01 00:00:00","British Columbia",4055229,13.16
"2001-01-01 00:00:00",Yukon,30147,0.10
"2001-01-01 00:00:00","Northwest Territories",40624,0.13
"2001-01-01 00:00:00",Nunavut,27798,0.09
"2001-04-01 00:00:00",Canada,30910996,100.00
"2001-04-01 00:00:00","Newfoundland and Labrador",523235,1.69
"2001-04-01 00:00:00","Prince Edward Island",136499,0.44
"2001-04-01 00:00:00","Nova Scotia",932909,3.02
"2001-04-01 00:00:00","New Brunswick",749789,2.43
"2001-04-01 00:00:00",Quebec,7383844,23.89
"2001-04-01 00:00:00",Ontario,11827345,38.26
"2001-04-01 00:00:00",Manitoba,1149684,3.72
"2001-04-01 00:00:00",Saskatchewan,1001643,3.24
"2001-04-01 00:00:00",Alberta,3041238,9.84
"2001-04-01 00:00:00","British Columbia",4066132,13.15
"2001-04-01 00:00:00",Yukon,30124,0.10
"2001-04-01 00:00:00","Northwest Territories",40625,0.13
"2001-04-01 00:00:00",Nunavut,27929,0.09
"2001-07-01 00:00:00",Canada,31020855,100.00
"2001-07-01 00:00:00","Newfoundland and Labrador",522043,1.68
"2001-07-01 00:00:00","Prince Edward Island",136667,0.44
"2001-07-01 00:00:00","Nova Scotia",932483,3.01
"2001-07-01 00:00:00","New Brunswick",749823,2.42
"2001-07-01 00:00:00",Quebec,7396014,23.84
"2001-07-01 00:00:00",Ontario,11897473,38.35
"2001-07-01 00:00:00",Manitoba,1151451,3.71
"2001-07-01 00:00:00",Saskatchewan,1000307,3.22
"2001-07-01 00:00:00",Alberta,3058554,9.86
"2001-07-01 00:00:00","British Columbia",4076896,13.14
"2001-07-01 00:00:00",Yukon,30160,0.10
"2001-07-01 00:00:00","Northwest Territories",40850,0.13
"2001-07-01 00:00:00",Nunavut,28134,0.09
"2001-10-01 00:00:00",Canada,31128873,100.00
"2001-10-01 00:00:00","Newfoundland and Labrador",521583,1.68
"2001-10-01 00:00:00","Prince Edward Island",136876,0.44
"2001-10-01 00:00:00","Nova Scotia",933318,3.00
"2001-10-01 00:00:00","New Brunswick",749298,2.41
"2001-10-01 00:00:00",Quebec,7411084,23.81
"2001-10-01 00:00:00",Ontario,11961546,38.43
"2001-10-01 00:00:00",Manitoba,1152144,3.70
"2001-10-01 00:00:00",Saskatchewan,999241,3.21
"2001-10-01 00:00:00",Alberta,3078756,9.89
"2001-10-01 00:00:00","British Columbia",4085595,13.12
"2001-10-01 00:00:00",Yukon,30079,0.10
"2001-10-01 00:00:00","Northwest Territories",41175,0.13
"2001-10-01 00:00:00",Nunavut,28178,0.09
"2002-01-01 00:00:00",Canada,31168896,100.00
"2002-01-01 00:00:00","Newfoundland and Labrador",521414,1.67
"2002-01-01 00:00:00","Prince Edward Island",136858,0.44
"2002-01-01 00:00:00","Nova Scotia",933757,3.00
"2002-01-01 00:00:00","New Brunswick",748639,2.40
"2002-01-01 00:00:00",Quebec,7417456,23.80
"2002-01-01 00:00:00",Ontario,11979906,38.44
"2002-01-01 00:00:00",Manitoba,1152828,3.70
"2002-01-01 00:00:00",Saskatchewan,998742,3.20
"2002-01-01 00:00:00",Alberta,3092506,9.92
"2002-01-01 00:00:00","British Columbia",4087124,13.11
"2002-01-01 00:00:00",Yukon,30156,0.10
"2002-01-01 00:00:00","Northwest Territories",41176,0.13
"2002-01-01 00:00:00",Nunavut,28334,0.09
"2002-04-01 00:00:00",Canada,31252682,100.00
"2002-04-01 00:00:00","Newfoundland and Labrador",520176,1.66
"2002-04-01 00:00:00","Prince Edward Island",136893,0.44
"2002-04-01 00:00:00","Nova Scotia",934165,2.99
"2002-04-01 00:00:00","New Brunswick",748778,2.40
"2002-04-01 00:00:00",Quebec,7427639,23.77
"2002-04-01 00:00:00",Ontario,12029818,38.49
"2002-04-01 00:00:00",Manitoba,1154728,3.69
"2002-04-01 00:00:00",Saskatchewan,997792,3.19
"2002-04-01 00:00:00",Alberta,3108716,9.95
"2002-04-01 00:00:00","British Columbia",4094170,13.10
"2002-04-01 00:00:00",Yukon,30144,0.10
"2002-04-01 00:00:00","Northwest Territories",41280,0.13
"2002-04-01 00:00:00",Nunavut,28383,0.09
"2002-07-01 00:00:00",Canada,31359199,100.00
"2002-07-01 00:00:00","Newfoundland and Labrador",519411,1.66
"2002-07-01 00:00:00","Prince Edward Island",136882,0.44
"2002-07-01 00:00:00","Nova Scotia",935172,2.98
"2002-07-01 00:00:00","New Brunswick",749375,2.39
"2002-07-01 00:00:00",Quebec,7441305,23.73
"2002-07-01 00:00:00",Ontario,12093412,38.56
"2002-07-01 00:00:00",Manitoba,1156673,3.69
"2002-07-01 00:00:00",Saskatchewan,996854,3.18
"2002-07-01 00:00:00",Alberta,3128757,9.98
"2002-07-01 00:00:00","British Columbia",4100504,13.08
"2002-07-01 00:00:00",Yukon,30339,0.10
"2002-07-01 00:00:00","Northwest Territories",41698,0.13
"2002-07-01 00:00:00",Nunavut,28817,0.09
"2002-10-01 00:00:00",Canada,31450677,100.00
"2002-10-01 00:00:00","Newfoundland and Labrador",519387,1.65
"2002-10-01 00:00:00","Prince Edward Island",137082,0.44
"2002-10-01 00:00:00","Nova Scotia",935959,2.98
"2002-10-01 00:00:00","New Brunswick",749416,2.38
"2002-10-01 00:00:00",Quebec,7455548,23.71
"2002-10-01 00:00:00",Ontario,12145100,38.62
"2002-10-01 00:00:00",Manitoba,1157289,3.68
"2002-10-01 00:00:00",Saskatchewan,996324,3.17
"2002-10-01 00:00:00",Alberta,3145227,10.00
"2002-10-01 00:00:00","British Columbia",4108351,13.06
"2002-10-01 00:00:00",Yukon,30268,0.10
"2002-10-01 00:00:00","Northwest Territories",41874,0.13
"2002-10-01 00:00:00",Nunavut,28852,0.09
"2003-01-01 00:00:00",Canada,31479415,100.00
"2003-01-01 00:00:00","Newfoundland and Labrador",519140,1.65
"2003-01-01 00:00:00","Prince Edward Island",137079,0.44
"2003-01-01 00:00:00","Nova Scotia",935495,2.97
"2003-01-01 00:00:00","New Brunswick",749243,2.38
"2003-01-01 00:00:00",Quebec,7461162,23.70
"2003-01-01 00:00:00",Ontario,12155691,38.61
"2003-01-01 00:00:00",Manitoba,1158358,3.68
"2003-01-01 00:00:00",Saskatchewan,996286,3.16
"2003-01-01 00:00:00",Alberta,3155370,10.02
"2003-01-01 00:00:00","British Columbia",4110197,13.06
"2003-01-01 00:00:00",Yukon,30424,0.10
"2003-01-01 00:00:00","Northwest Territories",42007,0.13
"2003-01-01 00:00:00",Nunavut,28963,0.09
"2003-04-01 00:00:00",Canada,31549344,100.00
"2003-04-01 00:00:00","Newfoundland and Labrador",518735,1.64
"2003-04-01 00:00:00","Prince Edward Island",137124,0.43
"2003-04-01 00:00:00","Nova Scotia",935775,2.97
"2003-04-01 00:00:00","New Brunswick",749269,2.37
"2003-04-01 00:00:00",Quebec,7471463,23.68
"2003-04-01 00:00:00",Ontario,12194269,38.65
"2003-04-01 00:00:00",Manitoba,1160853,3.68
"2003-04-01 00:00:00",Saskatchewan,995785,3.16
"2003-04-01 00:00:00",Alberta,3169295,10.05
"2003-04-01 00:00:00","British Columbia",4114884,13.04
"2003-04-01 00:00:00",Yukon,30575,0.10
"2003-04-01 00:00:00","Northwest Territories",42218,0.13
"2003-04-01 00:00:00",Nunavut,29099,0.09
"2003-07-01 00:00:00",Canada,31642461,100.00
"2003-07-01 00:00:00","Newfoundland and Labrador",518389,1.64
"2003-07-01 00:00:00","Prince Edward Island",137231,0.43
"2003-07-01 00:00:00","Nova Scotia",937681,2.96
"2003-07-01 00:00:00","New Brunswick",749444,2.37
"2003-07-01 00:00:00",Quebec,7485488,23.66
"2003-07-01 00:00:00",Ontario,12243641,38.69
"2003-07-01 00:00:00",Manitoba,1163585,3.68
"2003-07-01 00:00:00",Saskatchewan,996422,3.15
"2003-07-01 00:00:00",Alberta,3183291,10.06
"2003-07-01 00:00:00","British Columbia",4124447,13.03
"2003-07-01 00:00:00",Yukon,30943,0.10
"2003-07-01 00:00:00","Northwest Territories",42598,0.13
"2003-07-01 00:00:00",Nunavut,29301,0.09
"2003-10-01 00:00:00",Canada,31736141,100.00
"2003-10-01 00:00:00","Newfoundland and Labrador",518718,1.63
"2003-10-01 00:00:00","Prince Edward Island",137430,0.43
"2003-10-01 00:00:00","Nova Scotia",938744,2.96
"2003-10-01 00:00:00","New Brunswick",749467,2.36
"2003-10-01 00:00:00",Quebec,7503483,23.64
"2003-10-01 00:00:00",Ontario,12290116,38.73
"2003-10-01 00:00:00",Manitoba,1165518,3.67
"2003-10-01 00:00:00",Saskatchewan,996585,3.14
"2003-10-01 00:00:00",Alberta,3198059,10.08
"2003-10-01 00:00:00","British Columbia",4134598,13.03
"2003-10-01 00:00:00",Yukon,31219,0.10
"2003-10-01 00:00:00","Northwest Territories",42855,0.14
"2003-10-01 00:00:00",Nunavut,29349,0.09
"2004-01-01 00:00:00",Canada,31775723,100.00
"2004-01-01 00:00:00","Newfoundland and Labrador",518677,1.63
"2004-01-01 00:00:00","Prince Edward Island",137512,0.43
"2004-01-01 00:00:00","Nova Scotia",938946,2.95
"2004-01-01 00:00:00","New Brunswick",749192,2.36
"2004-01-01 00:00:00",Quebec,7510218,23.64
"2004-01-01 00:00:00",Ontario,12303516,38.72
"2004-01-01 00:00:00",Manitoba,1167643,3.67
"2004-01-01 00:00:00",Saskatchewan,996586,3.14
"2004-01-01 00:00:00",Alberta,3209557,10.10
"2004-01-01 00:00:00","British Columbia",4139895,13.03
"2004-01-01 00:00:00",Yukon,31320,0.10
"2004-01-01 00:00:00","Northwest Territories",43166,0.14
"2004-01-01 00:00:00",Nunavut,29495,0.09
"2004-04-01 00:00:00",Canada,31844704,100.00
"2004-04-01 00:00:00","Newfoundland and Labrador",517888,1.63
"2004-04-01 00:00:00","Prince Edward Island",137631,0.43
"2004-04-01 00:00:00","Nova Scotia",938738,2.95
"2004-04-01 00:00:00","New Brunswick",749340,2.35
"2004-04-01 00:00:00",Quebec,7520109,23.61
"2004-04-01 00:00:00",Ontario,12339813,38.75
"2004-04-01 00:00:00",Manitoba,1170336,3.68
"2004-04-01 00:00:00",Saskatchewan,997106,3.13
"2004-04-01 00:00:00",Alberta,3223659,10.12
"2004-04-01 00:00:00","British Columbia",4145916,13.02
"2004-04-01 00:00:00",Yukon,31400,0.10
"2004-04-01 00:00:00","Northwest Territories",43208,0.14
"2004-04-01 00:00:00",Nunavut,29560,0.09
"2004-07-01 00:00:00",Canada,31938807,100.00
"2004-07-01 00:00:00","Newfoundland and Labrador",517375,1.62
"2004-07-01 00:00:00","Prince Edward Island",137682,0.43
"2004-07-01 00:00:00","Nova Scotia",939625,2.94
"2004-07-01 00:00:00","New Brunswick",749424,2.35
"2004-07-01 00:00:00",Quebec,7535483,23.59
"2004-07-01 00:00:00",Ontario,12389641,38.79
"2004-07-01 00:00:00",Manitoba,1173228,3.67
"2004-07-01 00:00:00",Saskatchewan,997305,3.12
"2004-07-01 00:00:00",Alberta,3238817,10.14
"2004-07-01 00:00:00","British Columbia",4155630,13.01
