ref_date,region,num_deaths
"1991-01-01 00:00:00",Alberta,3653
"1991-01-01 00:00:00","British Columbia",5979
"1991-01-01 00:00:00",Yukon,16
"1991-01-01 00:00:00","Northwest Territories including Nunavut",41
"1991-04-01 00:00:00",Canada,47825
"1991-04-01 00:00:00","Newfoundland and Labrador",976
"1991-04-01 00:00:00","Prince Edward Island",316
"1991-04-01 00:00:00","Nova Scotia",1746
"1991-04-01 00:00:00","New Brunswick",1389
"1991-04-01 00:00:00",Quebec,11994
"1991-04-01 00:00:00",Ontario,17633
"1991-04-01 00:00:00",Manitoba,2149
"1991-04-01 00:00:00",Saskatchewan,1918
"1991-04-01 00:00:00",Alberta,3585
"1991-04-01 00:00:00","British Columbia",6034
"1991-04-01 00:00:00",Yukon,34
"1991-04-01 00:00:00","Northwest Territories including Nunavut",51
"1991-07-01 00:00:00",Canada,46329
"1991-07-01 00:00:00","Newfoundland and Labrador",872
"1991-07-01 00:00:00","Prince Edward Island",279
"1991-07-01 00:00:00","Nova Scotia",1742
"1991-07-01 00:00:00","New Brunswick",1308
"1991-07-01 00:00:00",Quebec,11364
"1991-07-01 00:00:00",Ontario,17387
"1991-07-01 00:00:00",Manitoba,2202
"1991-07-01 00:00:00",Saskatchewan,1979
"1991-07-01 00:00:00",Alberta,3485
"1991-07-01 00:00:00","British Columbia",5611
"1991-07-01 00:00:00",Yukon,26
"1991-07-01 00:00:00","Northwest Territories",44
"1991-07-01 00:00:00",Nunavut,30
"1991-10-01 00:00:00",Canada,51487
"1991-10-01 00:00:00","Newfoundland and Labrador",969
"1991-10-01 00:00:00","Prince Edward Island",305
"1991-10-01 00:00:00","Nova Scotia",1827
"1991-10-01 00:00:00","New Brunswick",1383
"1991-10-01 00:00:00",Quebec,12968
"1991-10-01 00:00:00",Ontario,19304
"1991-10-01 00:00:00",Manitoba,2394
"1991-10-01 00:00:00",Saskatchewan,2147
"1991-10-01 00:00:00",Alberta,3728
"1991-10-01 00:00:00","British Columbia",6353
"1991-10-01 00:00:00",Yukon,38
"1991-10-01 00:00:00","Northwest Territories",38
"1991-10-01 00:00:00",Nunavut,33
"1992-01-01 00:00:00",Canada,51436
"1992-01-01 00:00:00","Newfoundland and Labrador",1010
"1992-01-01 00:00:00","Prince Edward Island",298
"1992-01-01 00:00:00","Nova Scotia",2013
"1992-01-01 00:00:00","New Brunswick",1509
"1992-01-01 00:00:00",Quebec,12969
"1992-01-01 00:00:00",Ontario,19119
"1992-01-01 00:00:00",Manitoba,2239
"1992-01-01 00:00:00",Saskatchewan,2021
"1992-01-01 00:00:00",Alberta,3762
"1992-01-01 00:00:00","British Columbia",6409
"1992-01-01 00:00:00",Yukon,29
"1992-01-01 00:00:00","Northwest Territories",33
"1992-01-01 00:00:00",Nunavut,25
"1992-04-01 00:00:00",Canada,47715
"1992-04-01 00:00:00","Newfoundland and Labrador",940
"1992-04-01 00:00:00","Prince Edward Island",285
"1992-04-01 00:00:00","Nova Scotia",1904
"1992-04-01 00:00:00","New Brunswick",1299
"1992-04-01 00:00:00",Quebec,11889
"1992-04-01 00:00:00",Ontario,17801
"1992-04-01 00:00:00",Manitoba,2164
"1992-04-01 00:00:00",Saskatchewan,1914
"1992-04-01 00:00:00",Alberta,3526
"1992-04-01 00:00:00","British Columbia",5908
"1992-04-01 00:00:00",Yukon,28
"1992-04-01 00:00:00","Northwest Territories",36
"1992-04-01 00:00:00",Nunavut,21
"1992-07-01 00:00:00",Canada,46890
"1992-07-01 00:00:00","Newfoundland and Labrador",895
"1992-07-01 00:00:00","Prince Edward Island",265
"1992-07-01 00:00:00","Nova Scotia",1702
"1992-07-01 00:00:00","New Brunswick",1355
"1992-07-01 00:00:00",Quebec,11586
"1992-07-01 00:00:00",Ontario,17340
"1992-07-01 00:00:00",Manitoba,2230
"1992-07-01 00:00:00",Saskatchewan,1867
"1992-07-01 00:00:00",Alberta,3617
"1992-07-01 00:00:00","British Columbia",5927
"1992-07-01 00:00:00",Yukon,36
"1992-07-01 00:00:00","Northwest Territories",37
"1992-07-01 00:00:00",Nunavut,33
"1992-10-01 00:00:00",Canada,50494
"1992-10-01 00:00:00","Newfoundland and Labrador",953
"1992-10-01 00:00:00","Prince Edward Island",266
"1992-10-01 00:00:00","Nova Scotia",1925
"1992-10-01 00:00:00","New Brunswick",1446
"1992-10-01 00:00:00",Quebec,12380
"1992-10-01 00:00:00",Ontario,18946
"1992-10-01 00:00:00",Manitoba,2347
"1992-10-01 00:00:00",Saskatchewan,1991
"1992-10-01 00:00:00",Alberta,3774
"1992-10-01 00:00:00","British Columbia",6371
"1992-10-01 00:00:00",Yukon,24
"1992-10-01 00:00:00","Northwest Territories",38
"1992-10-01 00:00:00",Nunavut,33
"1993-01-01 00:00:00",Canada,54204
"1993-01-01 00:00:00","Newfoundland and Labrador",980
"1993-01-01 00:00:00","Prince Edward Island",303
"1993-01-01 00:00:00","Nova Scotia",1954
"1993-01-01 00:00:00","New Brunswick",1527
"1993-01-01 00:00:00",Quebec,14033
"1993-01-01 00:00:00",Ontario,19888
"1993-01-01 00:00:00",Manitoba,2403
"1993-01-01 00:00:00",Saskatchewan,2077
"1993-01-01 00:00:00",Alberta,3753
"1993-01-01 00:00:00","British Columbia",7196
"1993-01-01 00:00:00",Yukon,35
"1993-01-01 00:00:00","Northwest Territories",27
"1993-01-01 00:00:00",Nunavut,28
"1993-04-01 00:00:00",Canada,50220
"1993-04-01 00:00:00","Newfoundland and Labrador",987
"1993-04-01 00:00:00","Prince Edward Island",288
"1993-04-01 00:00:00","Nova Scotia",1979
"1993-04-01 00:00:00","New Brunswick",1474
"1993-04-01 00:00:00",Quebec,12649
"1993-04-01 00:00:00",Ontario,18464
"1993-04-01 00:00:00",Manitoba,2267
"1993-04-01 00:00:00",Saskatchewan,2078
"1993-04-01 00:00:00",Alberta,3794
"1993-04-01 00:00:00","British Columbia",6135
"1993-04-01 00:00:00",Yukon,30
"1993-04-01 00:00:00","Northwest Territories",41
"1993-04-01 00:00:00",Nunavut,34
"1993-07-01 00:00:00",Canada,48135
"1993-07-01 00:00:00","Newfoundland and Labrador",897
"1993-07-01 00:00:00","Prince Edward Island",255
"1993-07-01 00:00:00","Nova Scotia",1750
"1993-07-01 00:00:00","New Brunswick",1309
"1993-07-01 00:00:00",Quebec,12041
"1993-07-01 00:00:00",Ontario,17984
"1993-07-01 00:00:00",Manitoba,2230
"1993-07-01 00:00:00",Saskatchewan,1964
"1993-07-01 00:00:00",Alberta,3663
"1993-07-01 00:00:00","British Columbia",5949
"1993-07-01 00:00:00",Yukon,27
"1993-07-01 00:00:00","Northwest Territories",37
"1993-07-01 00:00:00",Nunavut,29
"1993-10-01 00:00:00",Canada,52353
"1993-10-01 00:00:00","Newfoundland and Labrador",1026
"1993-10-01 00:00:00","Prince Edward Island",299
"1993-10-01 00:00:00","Nova Scotia",1876
"1993-10-01 00:00:00","New Brunswick",1496
"1993-10-01 00:00:00",Quebec,12988
"1993-10-01 00:00:00",Ontario,19517
"1993-10-01 00:00:00",Manitoba,2399
"1993-10-01 00:00:00",Saskatchewan,2045
"1993-10-01 00:00:00",Alberta,4128
"1993-10-01 00:00:00","British Columbia",6484
"1993-10-01 00:00:00",Yukon,31
"1993-10-01 00:00:00","Northwest Territories",38
"1993-10-01 00:00:00",Nunavut,26
"1994-01-01 00:00:00",Canada,55849
"1994-01-01 00:00:00","Newfoundland and Labrador",1099
"1994-01-01 00:00:00","Prince Edward Island",281
"1994-01-01 00:00:00","Nova Scotia",2166
"1994-01-01 00:00:00","New Brunswick",1635
"1994-01-01 00:00:00",Quebec,14044
"1994-01-01 00:00:00",Ontario,21042
"1994-01-01 00:00:00",Manitoba,2421
"1994-01-01 00:00:00",Saskatchewan,2141
"1994-01-01 00:00:00",Alberta,4103
"1994-01-01 00:00:00","British Columbia",6832
"1994-01-01 00:00:00",Yukon,32
"1994-01-01 00:00:00","Northwest Territories",32
"1994-01-01 00:00:00",Nunavut,21
"1994-04-01 00:00:00",Canada,50127
"1994-04-01 00:00:00","Newfoundland and Labrador",955
"1994-04-01 00:00:00","Prince Edward Island",285
"1994-04-01 00:00:00","Nova Scotia",1752
"1994-04-01 00:00:00","New Brunswick",1433
"1994-04-01 00:00:00",Quebec,12507
"1994-04-01 00:00:00",Ontario,18759
"1994-04-01 00:00:00",Manitoba,2134
"1994-04-01 00:00:00",Saskatchewan,2123
"1994-04-01 00:00:00",Alberta,3863
"1994-04-01 00:00:00","British Columbia",6211
"1994-04-01 00:00:00",Yukon,38
"1994-04-01 00:00:00","Northwest Territories",43
"1994-04-01 00:00:00",Nunavut,24
"1994-07-01 00:00:00",Canada,48607
"1994-07-01 00:00:00","Newfoundland and Labrador",964
"1994-07-01 00:00:00","Prince Edward Island",285
"1994-07-01 00:00:00","Nova Scotia",1836
"1994-07-01 00:00:00","New Brunswick",1388
"1994-07-01 00:00:00",Quebec,12106
"1994-07-01 00:00:00",Ontario,18030
"1994-07-01 00:00:00",Manitoba,2160
"1994-07-01 00:00:00",Saskatchewan,1967
"1994-07-01 00:00:00",Alberta,3633
"1994-07-01 00:00:00","British Columbia",6144
"1994-07-01 00:00:00",Yukon,31
"1994-07-01 00:00:00","Northwest Territories",33
"1994-07-01 00:00:00",Nunavut,30
"1994-10-01 00:00:00",Canada,52494
"1994-10-01 00:00:00","Newfoundland and Labrador",1032
"1994-10-01 00:00:00","Prince Edward Island",263
"1994-10-01 00:00:00","Nova Scotia",2016
"1994-10-01 00:00:00","New Brunswick",1461
"1994-10-01 00:00:00",Quebec,12708
"1994-10-01 00:00:00",Ontario,19657
"1994-10-01 00:00:00",Manitoba,2433
"1994-10-01 00:00:00",Saskatchewan,2077
"1994-10-01 00:00:00",Alberta,4014
"1994-10-01 00:00:00","British Columbia",6752
"1994-10-01 00:00:00",Yukon,23
"1994-10-01 00:00:00","Northwest Territories",35
"1994-10-01 00:00:00",Nunavut,23
"1995-01-01 00:00:00",Canada,56323
"1995-01-01 00:00:00","Newfoundland and Labrador",1038
"1995-01-01 00:00:00","Prince Edward Island",313
"1995-01-01 00:00:00","Nova Scotia",2087
"1995-01-01 00:00:00","New Brunswick",1554
"1995-01-01 00:00:00",Quebec,14473
"1995-01-01 00:00:00",Ontario,20975
"1995-01-01 00:00:00",Manitoba,2530
"1995-01-01 00:00:00",Saskatchewan,2196
"1995-01-01 00:00:00",Alberta,4125
"1995-01-01 00:00:00","British Columbia",6961
"1995-01-01 00:00:00",Yukon,22
"1995-01-01 00:00:00","Northwest Territories",29
"1995-01-01 00:00:00",Nunavut,20
"1995-04-01 00:00:00",Canada,51965
"1995-04-01 00:00:00","Newfoundland and Labrador",953
"1995-04-01 00:00:00","Prince Edward Island",278
"1995-04-01 00:00:00","Nova Scotia",1912
"1995-04-01 00:00:00","New Brunswick",1496
"1995-04-01 00:00:00",Quebec,12917
"1995-04-01 00:00:00",Ontario,19490
"1995-04-01 00:00:00",Manitoba,2357
"1995-04-01 00:00:00",Saskatchewan,2104
"1995-04-01 00:00:00",Alberta,3919
"1995-04-01 00:00:00","British Columbia",6435
"1995-04-01 00:00:00",Yukon,43
"1995-04-01 00:00:00","Northwest Territories",40
"1995-04-01 00:00:00",Nunavut,21
"1995-07-01 00:00:00",Canada,49219
"1995-07-01 00:00:00","Newfoundland and Labrador",888
"1995-07-01 00:00:00","Prince Edward Island",265
"1995-07-01 00:00:00","Nova Scotia",1743
"1995-07-01 00:00:00","New Brunswick",1408
"1995-07-01 00:00:00",Quebec,12164
"1995-07-01 00:00:00",Ontario,18337
"1995-07-01 00:00:00",Manitoba,2248
"1995-07-01 00:00:00",Saskatchewan,2061
"1995-07-01 00:00:00",Alberta,3771
"1995-07-01 00:00:00","British Columbia",6231
"1995-07-01 00:00:00",Yukon,45
"1995-07-01 00:00:00","Northwest Territories",27
"1995-07-01 00:00:00",Nunavut,31
"1995-10-01 00:00:00",Canada,53226
"1995-10-01 00:00:00","Newfoundland and Labrador",1056
"1995-10-01 00:00:00","Prince Edward Island",297
"1995-10-01 00:00:00","Nova Scotia",1945
"1995-10-01 00:00:00","New Brunswick",1480
"1995-10-01 00:00:00",Quebec,13180
"1995-10-01 00:00:00",Ontario,19677
"1995-10-01 00:00:00",Manitoba,2523
"1995-10-01 00:00:00",Saskatchewan,2134
"1995-10-01 00:00:00",Alberta,4080
"1995-10-01 00:00:00","British Columbia",6748
"1995-10-01 00:00:00",Yukon,47
"1995-10-01 00:00:00","Northwest Territories",35
"1995-10-01 00:00:00",Nunavut,24
"1996-01-01 00:00:00",Canada,55962
"1996-01-01 00:00:00","Newfoundland and Labrador",1053
"1996-01-01 00:00:00","Prince Edward Island",334
"1996-01-01 00:00:00","Nova Scotia",2149
"1996-01-01 00:00:00","New Brunswick",1570
"1996-01-01 00:00:00",Quebec,14119
"1996-01-01 00:00:00",Ontario,20695
"1996-01-01 00:00:00",Manitoba,2438
"1996-01-01 00:00:00",Saskatchewan,2177
"1996-01-01 00:00:00",Alberta,4142
"1996-01-01 00:00:00","British Columbia",7210
"1996-01-01 00:00:00",Yukon,19
"1996-01-01 00:00:00","Northwest Territories",34
"1996-01-01 00:00:00",Nunavut,22
"1996-04-01 00:00:00",Canada,51359
"1996-04-01 00:00:00","Newfoundland and Labrador",957
"1996-04-01 00:00:00","Prince Edward Island",302
"1996-04-01 00:00:00","Nova Scotia",1861
"1996-04-01 00:00:00","New Brunswick",1408
"1996-04-01 00:00:00",Quebec,12636
"1996-04-01 00:00:00",Ontario,19028
"1996-04-01 00:00:00",Manitoba,2298
"1996-04-01 00:00:00",Saskatchewan,2094
"1996-04-01 00:00:00",Alberta,3894
"1996-04-01 00:00:00","British Columbia",6783
"1996-04-01 00:00:00",Yukon,34
"1996-04-01 00:00:00","Northwest Territories",36
"1996-04-01 00:00:00",Nunavut,28
"1996-07-01 00:00:00",Canada,49897
"1996-07-01 00:00:00","Newfoundland and Labrador",953
"1996-07-01 00:00:00","Prince Edward Island",318
"1996-07-01 00:00:00","Nova Scotia",1823
"1996-07-01 00:00:00","New Brunswick",1388
"1996-07-01 00:00:00",Quebec,12313
"1996-07-01 00:00:00",Ontario,18383
"1996-07-01 00:00:00",Manitoba,2285
"1996-07-01 00:00:00",Saskatchewan,2067
"1996-07-01 00:00:00",Alberta,3948
"1996-07-01 00:00:00","British Columbia",6305
"1996-07-01 00:00:00",Yukon,33
"1996-07-01 00:00:00","Northwest Territories",41
"1996-07-01 00:00:00",Nunavut,40
"1996-10-01 00:00:00",Canada,55662
"1996-10-01 00:00:00","Newfoundland and Labrador",965
"1996-10-01 00:00:00","Prince Edward Island",314
"1996-10-01 00:00:00","Nova Scotia",1918
"1996-10-01 00:00:00","New Brunswick",1530
"1996-10-01 00:00:00",Quebec,13273
"1996-10-01 00:00:00",Ontario,21005
"1996-10-01 00:00:00",Manitoba,2477
"1996-10-01 00:00:00",Saskatchewan,2427
"1996-10-01 00:00:00",Alberta,4408
"1996-10-01 00:00:00","British Columbia",7240
"1996-10-01 00:00:00",Yukon,34
"1996-10-01 00:00:00","Northwest Territories",41
"1996-10-01 00:00:00",Nunavut,30
"1997-01-01 00:00:00",Canada,59109
"1997-01-01 00:00:00","Newfoundland and Labrador",1141
"1997-01-01 00:00:00","Prince Edward Island",315
"1997-01-01 00:00:00","Nova Scotia",2253
"1997-01-01 00:00:00","New Brunswick",1678
"1997-01-01 00:00:00",Quebec,15426
"1997-01-01 00:00:00",Ontario,21583
"1997-01-01 00:00:00",Manitoba,2626
"1997-01-01 00:00:00",Saskatchewan,2264
"1997-01-01 00:00:00",Alberta,4296
"1997-01-01 00:00:00","British Columbia",7415
"1997-01-01 00:00:00",Yukon,38
"1997-01-01 00:00:00","Northwest Territories",33
"1997-01-01 00:00:00",Nunavut,41
"1997-04-01 00:00:00",Canada,52553
"1997-04-01 00:00:00","Newfoundland and Labrador",1122
"1997-04-01 00:00:00","Prince Edward Island",245
"1997-04-01 00:00:00","Nova Scotia",1985
"1997-04-01 00:00:00","New Brunswick",1485
"1997-04-01 00:00:00",Quebec,13193
"1997-04-01 00:00:00",Ontario,19453
"1997-04-01 00:00:00",Manitoba,2238
"1997-04-01 00:00:00",Saskatchewan,2128
"1997-04-01 00:00:00",Alberta,3983
"1997-04-01 00:00:00","British Columbia",6639
"1997-04-01 00:00:00",Yukon,22
"1997-04-01 00:00:00","Northwest Territories",30
"1997-04-01 00:00:00",Nunavut,30
"1997-07-01 00:00:00",Canada,49686
"1997-07-01 00:00:00","Newfoundland and Labrador",1016
"1997-07-01 00:00:00","Prince Edward Island",222
"1997-07-01 00:00:00","Nova Scotia",1839
"1997-07-01 00:00:00","New Brunswick",1350
"1997-07-01 00:00:00",Quebec,12283
"1997-07-01 00:00:00",Ontario,18265
"1997-07-01 00:00:00",Manitoba,2277
"1997-07-01 00:00:00",Saskatchewan,2034
"1997-07-01 00:00:00",Alberta,3893
"1997-07-01 00:00:00","British Columbia",6413
"1997-07-01 00:00:00",Yukon,33
"1997-07-01 00:00:00","Northwest Territories",36
"1997-07-01 00:00:00",Nunavut,25
"1997-10-01 00:00:00",Canada,54321
"1997-10-01 00:00:00","Newfoundland and Labrador",1039
"1997-10-01 00:00:00","Prince Edward Island",248
"1997-10-01 00:00:00","Nova Scotia",1967
"1997-10-01 00:00:00","New Brunswick",1431
"1997-10-01 00:00:00",Quebec,13497
"1997-10-01 00:00:00",Ontario,20240
"1997-10-01 00:00:00",Manitoba,2370
"1997-10-01 00:00:00",Saskatchewan,2211
"1997-10-01 00:00:00",Alberta,4280
"1997-10-01 00:00:00","British Columbia",6945
"1997-10-01 00:00:00",Yukon,30
"1997-10-01 00:00:00","Northwest Territories",39
"1997-10-01 00:00:00",Nunavut,24
"1998-01-01 00:00:00",Canada,61737
"1998-01-01 00:00:00","Newfoundland and Labrador",1234
"1998-01-01 00:00:00","Prince Edward Island",363
"1998-01-01 00:00:00","Nova Scotia",2343
"1998-01-01 00:00:00","New Brunswick",1780
"1998-01-01 00:00:00",Quebec,15788
"1998-01-01 00:00:00",Ontario,22573
"1998-01-01 00:00:00",Manitoba,2687
"1998-01-01 00:00:00",Saskatchewan,2423
"1998-01-01 00:00:00",Alberta,4676
"1998-01-01 00:00:00","British Columbia",7773
"1998-01-01 00:00:00",Yukon,26
"1998-01-01 00:00:00","Northwest Territories",38
"1998-01-01 00:00:00",Nunavut,33
"1998-04-01 00:00:00",Canada,51944
"1998-04-01 00:00:00","Newfoundland and Labrador",1051
"1998-04-01 00:00:00","Prince Edward Island",299
"1998-04-01 00:00:00","Nova Scotia",1914
"1998-04-01 00:00:00","New Brunswick",1571
"1998-04-01 00:00:00",Quebec,12797
"1998-04-01 00:00:00",Ontario,19068
"1998-04-01 00:00:00",Manitoba,2239
"1998-04-01 00:00:00",Saskatchewan,2191
"1998-04-01 00:00:00",Alberta,3966
"1998-04-01 00:00:00","British Columbia",6747
"1998-04-01 00:00:00",Yukon,41
"1998-04-01 00:00:00","Northwest Territories",24
"1998-04-01 00:00:00",Nunavut,36
"1998-07-01 00:00:00",Canada,49947
"1998-07-01 00:00:00","Newfoundland and Labrador",917
"1998-07-01 00:00:00","Prince Edward Island",256
"1998-07-01 00:00:00","Nova Scotia",1807
"1998-07-01 00:00:00","New Brunswick",1371
"1998-07-01 00:00:00",Quebec,12322
"1998-07-01 00:00:00",Ontario,18292
"1998-07-01 00:00:00",Manitoba,2325
"1998-07-01 00:00:00",Saskatchewan,2071
"1998-07-01 00:00:00",Alberta,3930
"1998-07-01 00:00:00","British Columbia",6542
"1998-07-01 00:00:00",Yukon,35
"1998-07-01 00:00:00","Northwest Territories",44
"1998-07-01 00:00:00",Nunavut,35
"1998-10-01 00:00:00",Canada,54463
"1998-10-01 00:00:00","Newfoundland and Labrador",1028
"1998-10-01 00:00:00","Prince Edward Island",289
"1998-10-01 00:00:00","Nova Scotia",2004
"1998-10-01 00:00:00","New Brunswick",1583
"1998-10-01 00:00:00",Quebec,13274
"1998-10-01 00:00:00",Ontario,20251
"1998-10-01 00:00:00",Manitoba,2564
"1998-10-01 00:00:00",Saskatchewan,2220
"1998-10-01 00:00:00",Alberta,4223
"1998-10-01 00:00:00","British Columbia",6916
"1998-10-01 00:00:00",Yukon,33
"1998-10-01 00:00:00","Northwest Territories",40
"1998-10-01 00:00:00",Nunavut,38
"1999-01-01 00:00:00",Canada,61232
"1999-01-01 00:00:00","Newfoundland and Labrador",1137
"1999-01-01 00:00:00","Prince Edward Island",283
"1999-01-01 00:00:00","Nova Scotia",2021
"1999-01-01 00:00:00","New Brunswick",1739
"1999-01-01 00:00:00",Quebec,16001
"1999-01-01 00:00:00",Ontario,22622
"1999-01-01 00:00:00",Manitoba,2716
"1999-01-01 00:00:00",Saskatchewan,2423
"1999-01-01 00:00:00",Alberta,4715
"1999-01-01 00:00:00","British Columbia",7478
"1999-01-01 00:00:00",Yukon,26
"1999-01-01 00:00:00","Northwest Territories",36
"1999-01-01 00:00:00",Nunavut,35
"1999-04-01 00:00:00",Canada,51990
"1999-04-01 00:00:00","Newfoundland and Labrador",1013
"1999-04-01 00:00:00","Prince Edward Island",280
"1999-04-01 00:00:00","Nova Scotia",1902
"1999-04-01 00:00:00","New Brunswick",1440
"1999-04-01 00:00:00",Quebec,12868
"1999-04-01 00:00:00",Ontario,19100
"1999-04-01 00:00:00",Manitoba,2321
"1999-04-01 00:00:00",Saskatchewan,2137
"1999-04-01 00:00:00",Alberta,3992
"1999-04-01 00:00:00","British Columbia",6829
"1999-04-01 00:00:00",Yukon,40
"1999-04-01 00:00:00","Northwest Territories",38
"1999-04-01 00:00:00",Nunavut,30
"1999-07-01 00:00:00",Canada,50205
"1999-07-01 00:00:00","Newfoundland and Labrador",929
"1999-07-01 00:00:00","Prince Edward Island",262
"1999-07-01 00:00:00","Nova Scotia",1686
"1999-07-01 00:00:00","New Brunswick",1354
"1999-07-01 00:00:00",Quebec,12234
"1999-07-01 00:00:00",Ontario,18687
"1999-07-01 00:00:00",Manitoba,2286
"1999-07-01 00:00:00",Saskatchewan,2202
"1999-07-01 00:00:00",Alberta,3928
"1999-07-01 00:00:00","British Columbia",6528
"1999-07-01 00:00:00",Yukon,28
"1999-07-01 00:00:00","Northwest Territories",53
"1999-07-01 00:00:00",Nunavut,28
"1999-10-01 00:00:00",Canada,56103
"1999-10-01 00:00:00","Newfoundland and Labrador",1060
"1999-10-01 00:00:00","Prince Edward Island",312
"1999-10-01 00:00:00","Nova Scotia",2031
"1999-10-01 00:00:00","New Brunswick",1541
"1999-10-01 00:00:00",Quebec,13489
"1999-10-01 00:00:00",Ontario,20988
"1999-10-01 00:00:00",Manitoba,2537
"1999-10-01 00:00:00",Saskatchewan,2282
"1999-10-01 00:00:00",Alberta,4571
"1999-10-01 00:00:00","British Columbia",7182
"1999-10-01 00:00:00",Yukon,41
"1999-10-01 00:00:00","Northwest Territories",35
"1999-10-01 00:00:00",Nunavut,34
"2000-01-01 00:00:00",Canada,59012
"2000-01-01 00:00:00","Newfoundland and Labrador",1230
"2000-01-01 00:00:00","Prince Edward Island",302
"2000-01-01 00:00:00","Nova Scotia",2158
"2000-01-01 00:00:00","New Brunswick",1711
"2000-01-01 00:00:00",Quebec,14606
"2000-01-01 00:00:00",Ontario,22221
"2000-01-01 00:00:00",Manitoba,2611
"2000-01-01 00:00:00",Saskatchewan,2383
"2000-01-01 00:00:00",Alberta,4409
"2000-01-01 00:00:00","British Columbia",7282
"2000-01-01 00:00:00",Yukon,38
"2000-01-01 00:00:00","Northwest Territories",35
"2000-01-01 00:00:00",Nunavut,26
"2000-04-01 00:00:00",Canada,51909
"2000-04-01 00:00:00","Newfoundland and Labrador",1013
"2000-04-01 00:00:00","Prince Edward Island",306
"2000-04-01 00:00:00","Nova Scotia",1924
"2000-04-01 00:00:00","New Brunswick",1479
"2000-04-01 00:00:00",Quebec,12634
"2000-04-01 00:00:00",Ontario,19249
"2000-04-01 00:00:00",Manitoba,2306
"2000-04-01 00:00:00",Saskatchewan,2072
"2000-04-01 00:00:00",Alberta,4142
"2000-04-01 00:00:00","British Columbia",6688
"2000-04-01 00:00:00",Yukon,38
"2000-04-01 00:00:00","Northwest Territories",29
"2000-04-01 00:00:00",Nunavut,29
"2000-07-01 00:00:00",Canada,51192
"2000-07-01 00:00:00","Newfoundland and Labrador",1002
"2000-07-01 00:00:00","Prince Edward Island",295
"2000-07-01 00:00:00","Nova Scotia",1819
"2000-07-01 00:00:00","New Brunswick",1363
"2000-07-01 00:00:00",Quebec,12445
"2000-07-01 00:00:00",Ontario,18870
"2000-07-01 00:00:00",Manitoba,2443
"2000-07-01 00:00:00",Saskatchewan,2138
"2000-07-01 00:00:00",Alberta,4186
"2000-07-01 00:00:00","British Columbia",6508
"2000-07-01 00:00:00",Yukon,43
"2000-07-01 00:00:00","Northwest Territories",44
"2000-07-01 00:00:00",Nunavut,36
"2000-10-01 00:00:00",Canada,55949
"2000-10-01 00:00:00","Newfoundland and Labrador",1094
"2000-10-01 00:00:00","Prince Edward Island",326
"2000-10-01 00:00:00","Nova Scotia",1978
"2000-10-01 00:00:00","New Brunswick",1535
"2000-10-01 00:00:00",Quebec,13508
"2000-10-01 00:00:00",Ontario,20969
"2000-10-01 00:00:00",Manitoba,2532
"2000-10-01 00:00:00",Saskatchewan,2363
"2000-10-01 00:00:00",Alberta,4536
"2000-10-01 00:00:00","British Columbia",6983
"2000-10-01 00:00:00",Yukon,37
"2000-10-01 00:00:00","Northwest Territories",49
"2000-10-01 00:00:00",Nunavut,39
"2001-01-01 00:00:00",Canada,58076
"2001-01-01 00:00:00","Newfoundland and Labrador",1110
"2001-01-01 00:00:00","Prince Edward Island",295
"2001-01-01 00:00:00","Nova Scotia",2009
"2001-01-01 00:00:00","New Brunswick",1537
"2001-01-01 00:00:00",Quebec,14868
"2001-01-01 00:00:00",Ontario,21328
"2001-01-01 00:00:00",Manitoba,2572
"2001-01-01 00:00:00",Saskatchewan,2353
"2001-01-01 00:00:00",Alberta,4565
"2001-01-01 00:00:00","British Columbia",7334
"2001-01-01 00:00:00",Yukon,28
"2001-01-01 00:00:00","Northwest Territories",48
"2001-01-01 00:00:00",Nunavut,29
"2001-04-01 00:00:00",Canada,54103
"2001-04-01 00:00:00","Newfoundland and Labrador",1028
"2001-04-01 00:00:00","Prince Edward Island",297
"2001-04-01 00:00:00","Nova Scotia",2043
"2001-04-01 00:00:00","New Brunswick",1540
"2001-04-01 00:00:00",Quebec,13342
"2001-04-01 00:00:00",Ontario,19951
"2001-04-01 00:00:00",Manitoba,2327
"2001-04-01 00:00:00",Saskatchewan,2156
"2001-04-01 00:00:00",Alberta,4299
"2001-04-01 00:00:00","British Columbia",7034
"2001-04-01 00:00:00",Yukon,28
"2001-04-01 00:00:00","Northwest Territories",33
"2001-04-01 00:00:00",Nunavut,25
"2001-07-01 00:00:00",Canada,52237
"2001-07-01 00:00:00","Newfoundland and Labrador",946
"2001-07-01 00:00:00","Prince Edward Island",294
"2001-07-01 00:00:00","Nova Scotia",1848
"2001-07-01 00:00:00","New Brunswick",1406
"2001-07-01 00:00:00",Quebec,12803
"2001-07-01 00:00:00",Ontario,19367
"2001-07-01 00:00:00",Manitoba,2340
"2001-07-01 00:00:00",Saskatchewan,2082
"2001-07-01 00:00:00",Alberta,4232
"2001-07-01 00:00:00","British Columbia",6807
"2001-07-01 00:00:00",Yukon,34
"2001-07-01 00:00:00","Northwest Territories",45
"2001-07-01 00:00:00",Nunavut,33
"2001-10-01 00:00:00",Canada,55534
"2001-10-01 00:00:00","Newfoundland and Labrador",1069
"2001-10-01 00:00:00","Prince Edward Island",282
"2001-10-01 00:00:00","Nova Scotia",1984
"2001-10-01 00:00:00","New Brunswick",1584
"2001-10-01 00:00:00",Quebec,13475
