ref_date,region,num_births
"1991-01-01 00:00:00","Prince Edward Island",443
"1991-01-01 00:00:00","Nova Scotia",2978
"1991-01-01 00:00:00","New Brunswick",2289
"1991-01-01 00:00:00",Quebec,23669
"1991-01-01 00:00:00",Ontario,35997
"1991-01-01 00:00:00",Manitoba,4220
"1991-01-01 00:00:00",Saskatchewan,3881
"1991-01-01 00:00:00",Alberta,10476
"1991-01-01 00:00:00","British Columbia",10889
"1991-01-01 00:00:00",Yukon,142
"1991-01-01 00:00:00","Northwest Territories including Nunavut",420
"1991-04-01 00:00:00",Canada,105861
"1991-04-01 00:00:00","Newfoundland and Labrador",1845
"1991-04-01 00:00:00","Prince Edward Island",512
"1991-04-01 00:00:00","Nova Scotia",3113
"1991-04-01 00:00:00","New Brunswick",2491
"1991-04-01 00:00:00",Quebec,25787
"1991-04-01 00:00:00",Ontario,39916
"1991-04-01 00:00:00",Manitoba,4496
"1991-04-01 00:00:00",Saskatchewan,4000
"1991-04-01 00:00:00",Alberta,11224
"1991-04-01 00:00:00","British Columbia",11911
"1991-04-01 00:00:00",Yukon,120
"1991-04-01 00:00:00","Northwest Territories including Nunavut",446
"1991-07-01 00:00:00",Canada,103809
"1991-07-01 00:00:00","Newfoundland and Labrador",1856
"1991-07-01 00:00:00","Prince Edward Island",484
"1991-07-01 00:00:00","Nova Scotia",3130
"1991-07-01 00:00:00","New Brunswick",2417
"1991-07-01 00:00:00",Quebec,24874
"1991-07-01 00:00:00",Ontario,39213
"1991-07-01 00:00:00",Manitoba,4419
"1991-07-01 00:00:00",Saskatchewan,3812
"1991-07-01 00:00:00",Alberta,11075
"1991-07-01 00:00:00","British Columbia",11990
"1991-07-01 00:00:00",Yukon,150
"1991-07-01 00:00:00","Northwest Territories",213
"1991-07-01 00:00:00",Nunavut,176
"1991-10-01 00:00:00",Canada,95672
"1991-10-01 00:00:00","Newfoundland and Labrador",1678
"1991-10-01 00:00:00","Prince Edward Island",446
"1991-10-01 00:00:00","Nova Scotia",2795
"1991-10-01 00:00:00","New Brunswick",2300
"1991-10-01 00:00:00",Quebec,22982
"1991-10-01 00:00:00",Ontario,36355
"1991-10-01 00:00:00",Manitoba,4147
"1991-10-01 00:00:00",Saskatchewan,3611
"1991-10-01 00:00:00",Alberta,10001
"1991-10-01 00:00:00","British Columbia",10822
"1991-10-01 00:00:00",Yukon,156
"1991-10-01 00:00:00","Northwest Territories",200
"1991-10-01 00:00:00",Nunavut,179
"1992-01-01 00:00:00",Canada,98480
"1992-01-01 00:00:00","Newfoundland and Labrador",1675
"1992-01-01 00:00:00","Prince Edward Island",494
"1992-01-01 00:00:00","Nova Scotia",2914
"1992-01-01 00:00:00","New Brunswick",2253
"1992-01-01 00:00:00",Quebec,24167
"1992-01-01 00:00:00",Ontario,36781
"1992-01-01 00:00:00",Manitoba,4091
"1992-01-01 00:00:00",Saskatchewan,3836
"1992-01-01 00:00:00",Alberta,10518
"1992-01-01 00:00:00","British Columbia",11270
"1992-01-01 00:00:00",Yukon,125
"1992-01-01 00:00:00","Northwest Territories",190
"1992-01-01 00:00:00",Nunavut,166
"1992-04-01 00:00:00",Canada,105146
"1992-04-01 00:00:00","Newfoundland and Labrador",1720
"1992-04-01 00:00:00","Prince Edward Island",442
"1992-04-01 00:00:00","Nova Scotia",3189
"1992-04-01 00:00:00","New Brunswick",2459
"1992-04-01 00:00:00",Quebec,25681
"1992-04-01 00:00:00",Ontario,39716
"1992-04-01 00:00:00",Manitoba,4361
"1992-04-01 00:00:00",Saskatchewan,3918
"1992-04-01 00:00:00",Alberta,11143
"1992-04-01 00:00:00","British Columbia",11973
"1992-04-01 00:00:00",Yukon,145
"1992-04-01 00:00:00","Northwest Territories",217
"1992-04-01 00:00:00",Nunavut,182
"1992-07-01 00:00:00",Canada,101832
"1992-07-01 00:00:00","Newfoundland and Labrador",1893
"1992-07-01 00:00:00","Prince Edward Island",433
"1992-07-01 00:00:00","Nova Scotia",3082
"1992-07-01 00:00:00","New Brunswick",2501
"1992-07-01 00:00:00",Quebec,24141
"1992-07-01 00:00:00",Ontario,38495
"1992-07-01 00:00:00",Manitoba,4263
"1992-07-01 00:00:00",Saskatchewan,3799
"1992-07-01 00:00:00",Alberta,10695
"1992-07-01 00:00:00","British Columbia",11978
"1992-07-01 00:00:00",Yukon,136
"1992-07-01 00:00:00","Northwest Territories",241
"1992-07-01 00:00:00",Nunavut,175
"1992-10-01 00:00:00",Canada,93185
"1992-10-01 00:00:00","Newfoundland and Labrador",1630
"1992-10-01 00:00:00","Prince Edward Island",481
"1992-10-01 00:00:00","Nova Scotia",2689
"1992-10-01 00:00:00","New Brunswick",2176
"1992-10-01 00:00:00",Quebec,22157
"1992-10-01 00:00:00",Ontario,35602
"1992-10-01 00:00:00",Manitoba,3875
"1992-10-01 00:00:00",Saskatchewan,3451
"1992-10-01 00:00:00",Alberta,9683
"1992-10-01 00:00:00","British Columbia",10935
"1992-10-01 00:00:00",Yukon,123
"1992-10-01 00:00:00","Northwest Territories",204
"1992-10-01 00:00:00",Nunavut,179
"1993-01-01 00:00:00",Canada,94801
"1993-01-01 00:00:00","Newfoundland and Labrador",1521
"1993-01-01 00:00:00","Prince Edward Island",454
"1993-01-01 00:00:00","Nova Scotia",2781
"1993-01-01 00:00:00","New Brunswick",2199
"1993-01-01 00:00:00",Quebec,22814
"1993-01-01 00:00:00",Ontario,35856
"1993-01-01 00:00:00",Manitoba,4052
"1993-01-01 00:00:00",Saskatchewan,3661
"1993-01-01 00:00:00",Alberta,9850
"1993-01-01 00:00:00","British Columbia",11087
"1993-01-01 00:00:00",Yukon,145
"1993-01-01 00:00:00","Northwest Territories",211
"1993-01-01 00:00:00",Nunavut,170
"1993-04-01 00:00:00",Canada,102363
"1993-04-01 00:00:00","Newfoundland and Labrador",1645
"1993-04-01 00:00:00","Prince Edward Island",452
"1993-04-01 00:00:00","Nova Scotia",3079
"1993-04-01 00:00:00","New Brunswick",2457
"1993-04-01 00:00:00",Quebec,24638
"1993-04-01 00:00:00",Ontario,38786
"1993-04-01 00:00:00",Manitoba,4332
"1993-04-01 00:00:00",Saskatchewan,3720
"1993-04-01 00:00:00",Alberta,10764
"1993-04-01 00:00:00","British Columbia",11959
"1993-04-01 00:00:00",Yukon,142
"1993-04-01 00:00:00","Northwest Territories",200
"1993-04-01 00:00:00",Nunavut,189
"1993-07-01 00:00:00",Canada,99855
"1993-07-01 00:00:00","Newfoundland and Labrador",1720
"1993-07-01 00:00:00","Prince Edward Island",451
"1993-07-01 00:00:00","Nova Scotia",3059
"1993-07-01 00:00:00","New Brunswick",2270
"1993-07-01 00:00:00",Quebec,23557
"1993-07-01 00:00:00",Ontario,38010
"1993-07-01 00:00:00",Manitoba,4353
"1993-07-01 00:00:00",Saskatchewan,3627
"1993-07-01 00:00:00",Alberta,10400
"1993-07-01 00:00:00","British Columbia",11887
"1993-07-01 00:00:00",Yukon,128
"1993-07-01 00:00:00","Northwest Territories",211
"1993-07-01 00:00:00",Nunavut,182
"1993-10-01 00:00:00",Canada,91375
"1993-10-01 00:00:00","Newfoundland and Labrador",1535
"1993-10-01 00:00:00","Prince Edward Island",397
"1993-10-01 00:00:00","Nova Scotia",2649
"1993-10-01 00:00:00","New Brunswick",2123
"1993-10-01 00:00:00",Quebec,21382
"1993-10-01 00:00:00",Ontario,35196
"1993-10-01 00:00:00",Manitoba,3972
"1993-10-01 00:00:00",Saskatchewan,3261
"1993-10-01 00:00:00",Alberta,9278
"1993-10-01 00:00:00","British Columbia",11093
"1993-10-01 00:00:00",Yukon,93
"1993-10-01 00:00:00","Northwest Territories",212
"1993-10-01 00:00:00",Nunavut,184
"1994-01-01 00:00:00",Canada,93553
"1994-01-01 00:00:00","Newfoundland and Labrador",1580
"1994-01-01 00:00:00","Prince Edward Island",425
"1994-01-01 00:00:00","Nova Scotia",2694
"1994-01-01 00:00:00","New Brunswick",2280
"1994-01-01 00:00:00",Quebec,22121
"1994-01-01 00:00:00",Ontario,35443
"1994-01-01 00:00:00",Manitoba,4013
"1994-01-01 00:00:00",Saskatchewan,3465
"1994-01-01 00:00:00",Alberta,9803
"1994-01-01 00:00:00","British Columbia",11195
"1994-01-01 00:00:00",Yukon,117
"1994-01-01 00:00:00","Northwest Territories",205
"1994-01-01 00:00:00",Nunavut,212
"1994-04-01 00:00:00",Canada,101376
"1994-04-01 00:00:00","Newfoundland and Labrador",1588
"1994-04-01 00:00:00","Prince Edward Island",452
"1994-04-01 00:00:00","Nova Scotia",2952
"1994-04-01 00:00:00","New Brunswick",2288
"1994-04-01 00:00:00",Quebec,24243
"1994-04-01 00:00:00",Ontario,38498
"1994-04-01 00:00:00",Manitoba,4280
"1994-04-01 00:00:00",Saskatchewan,3715
"1994-04-01 00:00:00",Alberta,10612
"1994-04-01 00:00:00","British Columbia",12247
"1994-04-01 00:00:00",Yukon,102
"1994-04-01 00:00:00","Northwest Territories",205
"1994-04-01 00:00:00",Nunavut,194
"1994-07-01 00:00:00",Canada,99235
"1994-07-01 00:00:00","Newfoundland and Labrador",1680
"1994-07-01 00:00:00","Prince Edward Island",432
"1994-07-01 00:00:00","Nova Scotia",2879
"1994-07-01 00:00:00","New Brunswick",2339
"1994-07-01 00:00:00",Quebec,22988
"1994-07-01 00:00:00",Ontario,38201
"1994-07-01 00:00:00",Manitoba,4241
"1994-07-01 00:00:00",Saskatchewan,3613
"1994-07-01 00:00:00",Alberta,10083
"1994-07-01 00:00:00","British Columbia",12249
"1994-07-01 00:00:00",Yukon,118
"1994-07-01 00:00:00","Northwest Territories",218
"1994-07-01 00:00:00",Nunavut,194
"1994-10-01 00:00:00",Canada,90950
"1994-10-01 00:00:00","Newfoundland and Labrador",1491
"1994-10-01 00:00:00","Prince Edward Island",407
"1994-10-01 00:00:00","Nova Scotia",2574
"1994-10-01 00:00:00","New Brunswick",2071
"1994-10-01 00:00:00",Quebec,21226
"1994-10-01 00:00:00",Ontario,34928
"1994-10-01 00:00:00",Manitoba,3946
"1994-10-01 00:00:00",Saskatchewan,3245
"1994-10-01 00:00:00",Alberta,9298
"1994-10-01 00:00:00","British Columbia",11307
"1994-10-01 00:00:00",Yukon,105
"1994-10-01 00:00:00","Northwest Territories",196
"1994-10-01 00:00:00",Nunavut,156
"1995-01-01 00:00:00",Canada,92452
"1995-01-01 00:00:00","Newfoundland and Labrador",1452
"1995-01-01 00:00:00","Prince Edward Island",404
"1995-01-01 00:00:00","Nova Scotia",2525
"1995-01-01 00:00:00","New Brunswick",2116
"1995-01-01 00:00:00",Quebec,21599
"1995-01-01 00:00:00",Ontario,35396
"1995-01-01 00:00:00",Manitoba,4054
"1995-01-01 00:00:00",Saskatchewan,3432
"1995-01-01 00:00:00",Alberta,9757
"1995-01-01 00:00:00","British Columbia",11226
"1995-01-01 00:00:00",Yukon,118
"1995-01-01 00:00:00","Northwest Territories",194
"1995-01-01 00:00:00",Nunavut,179
"1995-04-01 00:00:00",Canada,99361
"1995-04-01 00:00:00","Newfoundland and Labrador",1517
"1995-04-01 00:00:00","Prince Edward Island",443
"1995-04-01 00:00:00","Nova Scotia",2828
"1995-04-01 00:00:00","New Brunswick",2203
"1995-04-01 00:00:00",Quebec,23279
"1995-04-01 00:00:00",Ontario,38709
"1995-04-01 00:00:00",Manitoba,4211
"1995-04-01 00:00:00",Saskatchewan,3505
"1995-04-01 00:00:00",Alberta,9926
"1995-04-01 00:00:00","British Columbia",12218
"1995-04-01 00:00:00",Yukon,121
"1995-04-01 00:00:00","Northwest Territories",215
"1995-04-01 00:00:00",Nunavut,186
"1995-07-01 00:00:00",Canada,98615
"1995-07-01 00:00:00","Newfoundland and Labrador",1502
"1995-07-01 00:00:00","Prince Edward Island",488
"1995-07-01 00:00:00","Nova Scotia",2925
"1995-07-01 00:00:00","New Brunswick",2242
"1995-07-01 00:00:00",Quebec,22575
"1995-07-01 00:00:00",Ontario,38156
"1995-07-01 00:00:00",Manitoba,4125
"1995-07-01 00:00:00",Saskatchewan,3421
"1995-07-01 00:00:00",Alberta,10223
"1995-07-01 00:00:00","British Columbia",12386
"1995-07-01 00:00:00",Yukon,129
"1995-07-01 00:00:00","Northwest Territories",242
"1995-07-01 00:00:00",Nunavut,201
"1995-10-01 00:00:00",Canada,87588
"1995-10-01 00:00:00","Newfoundland and Labrador",1388
"1995-10-01 00:00:00","Prince Edward Island",419
"1995-10-01 00:00:00","Nova Scotia",2448
"1995-10-01 00:00:00","New Brunswick",2002
"1995-10-01 00:00:00",Quebec,19964
"1995-10-01 00:00:00",Ontario,34007
"1995-10-01 00:00:00",Manitoba,3723
"1995-10-01 00:00:00",Saskatchewan,3141
"1995-10-01 00:00:00",Alberta,9008
"1995-10-01 00:00:00","British Columbia",10990
"1995-10-01 00:00:00",Yukon,102
"1995-10-01 00:00:00","Northwest Territories",223
"1995-10-01 00:00:00",Nunavut,173
"1996-01-01 00:00:00",Canada,90013
"1996-01-01 00:00:00","Newfoundland and Labrador",1461
"1996-01-01 00:00:00","Prince Edward Island",423
"1996-01-01 00:00:00","Nova Scotia",2551
"1996-01-01 00:00:00","New Brunswick",2008
"1996-01-01 00:00:00",Quebec,20718
"1996-01-01 00:00:00",Ontario,34407
"1996-01-01 00:00:00",Manitoba,3791
"1996-01-01 00:00:00",Saskatchewan,3303
"1996-01-01 00:00:00",Alberta,9299
"1996-01-01 00:00:00","British Columbia",11550
"1996-01-01 00:00:00",Yukon,107
"1996-01-01 00:00:00","Northwest Territories",223
"1996-01-01 00:00:00",Nunavut,172
"1996-04-01 00:00:00",Canada,96237
"1996-04-01 00:00:00","Newfoundland and Labrador",1495
"1996-04-01 00:00:00","Prince Edward Island",458
"1996-04-01 00:00:00","Nova Scotia",2852
"1996-04-01 00:00:00","New Brunswick",2086
"1996-04-01 00:00:00",Quebec,22832
"1996-04-01 00:00:00",Ontario,36520
"1996-04-01 00:00:00",Manitoba,4099
"1996-04-01 00:00:00",Saskatchewan,3527
"1996-04-01 00:00:00",Alberta,9921
"1996-04-01 00:00:00","British Columbia",11927
"1996-04-01 00:00:00",Yukon,121
"1996-04-01 00:00:00","Northwest Territories",206
"1996-04-01 00:00:00",Nunavut,193
"1996-07-01 00:00:00",Canada,94640
"1996-07-01 00:00:00","Newfoundland and Labrador",1451
"1996-07-01 00:00:00","Prince Edward Island",426
"1996-07-01 00:00:00","Nova Scotia",2760
"1996-07-01 00:00:00","New Brunswick",2075
"1996-07-01 00:00:00",Quebec,22132
"1996-07-01 00:00:00",Ontario,36453
"1996-07-01 00:00:00",Manitoba,3904
"1996-07-01 00:00:00",Saskatchewan,3353
"1996-07-01 00:00:00",Alberta,9773
"1996-07-01 00:00:00","British Columbia",11783
"1996-07-01 00:00:00",Yukon,117
"1996-07-01 00:00:00","Northwest Territories",194
"1996-07-01 00:00:00",Nunavut,219
"1996-10-01 00:00:00",Canada,85310
"1996-10-01 00:00:00","Newfoundland and Labrador",1340
"1996-10-01 00:00:00","Prince Edward Island",387
"1996-10-01 00:00:00","Nova Scotia",2410
"1996-10-01 00:00:00","New Brunswick",2007
"1996-10-01 00:00:00",Quebec,19544
"1996-10-01 00:00:00",Ontario,32632
"1996-10-01 00:00:00",Manitoba,3684
"1996-10-01 00:00:00",Saskatchewan,3117
"1996-10-01 00:00:00",Alberta,8858
"1996-10-01 00:00:00","British Columbia",10878
"1996-10-01 00:00:00",Yukon,98
"1996-10-01 00:00:00","Northwest Territories",192
"1996-10-01 00:00:00",Nunavut,163
"1997-01-01 00:00:00",Canada,84968
"1997-01-01 00:00:00","Newfoundland and Labrador",1294
"1997-01-01 00:00:00","Prince Edward Island",387
"1997-01-01 00:00:00","Nova Scotia",2405
"1997-01-01 00:00:00","New Brunswick",1949
"1997-01-01 00:00:00",Quebec,19651
"1997-01-01 00:00:00",Ontario,32054
"1997-01-01 00:00:00",Manitoba,3580
"1997-01-01 00:00:00",Saskatchewan,3204
"1997-01-01 00:00:00",Alberta,9042
"1997-01-01 00:00:00","British Columbia",10898
"1997-01-01 00:00:00",Yukon,129
"1997-01-01 00:00:00","Northwest Territories",200
"1997-01-01 00:00:00",Nunavut,175
"1997-04-01 00:00:00",Canada,92395
"1997-04-01 00:00:00","Newfoundland and Labrador",1457
"1997-04-01 00:00:00","Prince Edward Island",416
"1997-04-01 00:00:00","Nova Scotia",2583
"1997-04-01 00:00:00","New Brunswick",2041
"1997-04-01 00:00:00",Quebec,21587
"1997-04-01 00:00:00",Ontario,35196
"1997-04-01 00:00:00",Manitoba,3841
"1997-04-01 00:00:00",Saskatchewan,3440
"1997-04-01 00:00:00",Alberta,9577
"1997-04-01 00:00:00","British Columbia",11755
"1997-04-01 00:00:00",Yukon,125
"1997-04-01 00:00:00","Northwest Territories",188
"1997-04-01 00:00:00",Nunavut,189
"1997-07-01 00:00:00",Canada,89500
"1997-07-01 00:00:00","Newfoundland and Labrador",1389
"1997-07-01 00:00:00","Prince Edward Island",426
"1997-07-01 00:00:00","Nova Scotia",2639
"1997-07-01 00:00:00","New Brunswick",2016
"1997-07-01 00:00:00",Quebec,20698
"1997-07-01 00:00:00",Ontario,34022
"1997-07-01 00:00:00",Manitoba,3714
"1997-07-01 00:00:00",Saskatchewan,3181
"1997-07-01 00:00:00",Alberta,9523
"1997-07-01 00:00:00","British Columbia",11421
"1997-07-01 00:00:00",Yukon,104
"1997-07-01 00:00:00","Northwest Territories",175
"1997-07-01 00:00:00",Nunavut,192
"1997-10-01 00:00:00",Canada,81735
"1997-10-01 00:00:00","Newfoundland and Labrador",1276
"1997-10-01 00:00:00","Prince Edward Island",362
"1997-10-01 00:00:00","Nova Scotia",2325
"1997-10-01 00:00:00","New Brunswick",1916
"1997-10-01 00:00:00",Quebec,17838
"1997-10-01 00:00:00",Ontario,31732
"1997-10-01 00:00:00",Manitoba,3520
"1997-10-01 00:00:00",Saskatchewan,3035
"1997-10-01 00:00:00",Alberta,8763
"1997-10-01 00:00:00","British Columbia",10503
"1997-10-01 00:00:00",Yukon,116
"1997-10-01 00:00:00","Northwest Territories",160
"1997-10-01 00:00:00",Nunavut,189
"1998-01-01 00:00:00",Canada,83424
"1998-01-01 00:00:00","Newfoundland and Labrador",1217
"1998-01-01 00:00:00","Prince Edward Island",312
"1998-01-01 00:00:00","Nova Scotia",2349
"1998-01-01 00:00:00","New Brunswick",1958
"1998-01-01 00:00:00",Quebec,18600
"1998-01-01 00:00:00",Ontario,32350
"1998-01-01 00:00:00",Manitoba,3410
"1998-01-01 00:00:00",Saskatchewan,3151
"1998-01-01 00:00:00",Alberta,9033
"1998-01-01 00:00:00","British Columbia",10608
"1998-01-01 00:00:00",Yukon,100
"1998-01-01 00:00:00","Northwest Territories",166
"1998-01-01 00:00:00",Nunavut,170
"1998-04-01 00:00:00",Canada,90464
"1998-04-01 00:00:00","Newfoundland and Labrador",1363
"1998-04-01 00:00:00","Prince Edward Island",430
"1998-04-01 00:00:00","Nova Scotia",2530
"1998-04-01 00:00:00","New Brunswick",2062
"1998-04-01 00:00:00",Quebec,20259
"1998-04-01 00:00:00",Ontario,35136
"1998-04-01 00:00:00",Manitoba,3770
"1998-04-01 00:00:00",Saskatchewan,3344
"1998-04-01 00:00:00",Alberta,10050
"1998-04-01 00:00:00","British Columbia",11055
"1998-04-01 00:00:00",Yukon,101
"1998-04-01 00:00:00","Northwest Territories",180
"1998-04-01 00:00:00",Nunavut,184
"1998-07-01 00:00:00",Canada,88881
"1998-07-01 00:00:00","Newfoundland and Labrador",1235
"1998-07-01 00:00:00","Prince Edward Island",401
"1998-07-01 00:00:00","Nova Scotia",2544
"1998-07-01 00:00:00","New Brunswick",2086
"1998-07-01 00:00:00",Quebec,19560
"1998-07-01 00:00:00",Ontario,34502
"1998-07-01 00:00:00",Manitoba,3808
"1998-07-01 00:00:00",Saskatchewan,3323
"1998-07-01 00:00:00",Alberta,9898
"1998-07-01 00:00:00","British Columbia",11094
"1998-07-01 00:00:00",Yukon,104
"1998-07-01 00:00:00","Northwest Territories",174
"1998-07-01 00:00:00",Nunavut,152
"1998-10-01 00:00:00",Canada,79649
"1998-10-01 00:00:00","Newfoundland and Labrador",1179
"1998-10-01 00:00:00","Prince Edward Island",361
"1998-10-01 00:00:00","Nova Scotia",2172
"1998-10-01 00:00:00","New Brunswick",1779
"1998-10-01 00:00:00",Quebec,17439
"1998-10-01 00:00:00",Ontario,30635
"1998-10-01 00:00:00",Manitoba,3473
"1998-10-01 00:00:00",Saskatchewan,2959
"1998-10-01 00:00:00",Alberta,8924
"1998-10-01 00:00:00","British Columbia",10315
"1998-10-01 00:00:00",Yukon,91
"1998-10-01 00:00:00","Northwest Territories",161
"1998-10-01 00:00:00",Nunavut,161
"1999-01-01 00:00:00",Canada,81890
"1999-01-01 00:00:00","Newfoundland and Labrador",1194
"1999-01-01 00:00:00","Prince Edward Island",371
"1999-01-01 00:00:00","Nova Scotia",2333
"1999-01-01 00:00:00","New Brunswick",1842
"1999-01-01 00:00:00",Quebec,17867
"1999-01-01 00:00:00",Ontario,31649
"1999-01-01 00:00:00",Manitoba,3434
"1999-01-01 00:00:00",Saskatchewan,3122
"1999-01-01 00:00:00",Alberta,9413
"1999-01-01 00:00:00","British Columbia",10243
"1999-01-01 00:00:00",Yukon,97
"1999-01-01 00:00:00","Northwest Territories",157
"1999-01-01 00:00:00",Nunavut,168
"1999-04-01 00:00:00",Canada,87875
"1999-04-01 00:00:00","Newfoundland and Labrador",1291
"1999-04-01 00:00:00","Prince Edward Island",406
"1999-04-01 00:00:00","Nova Scotia",2441
"1999-04-01 00:00:00","New Brunswick",1967
"1999-04-01 00:00:00",Quebec,19426
"1999-04-01 00:00:00",Ontario,34003
"1999-04-01 00:00:00",Manitoba,3758
"1999-04-01 00:00:00",Saskatchewan,3273
"1999-04-01 00:00:00",Alberta,9919
"1999-04-01 00:00:00","British Columbia",10935
"1999-04-01 00:00:00",Yukon,110
"1999-04-01 00:00:00","Northwest Territories",164
"1999-04-01 00:00:00",Nunavut,182
"1999-07-01 00:00:00",Canada,87772
"1999-07-01 00:00:00","Newfoundland and Labrador",1342
"1999-07-01 00:00:00","Prince Edward Island",374
"1999-07-01 00:00:00","Nova Scotia",2535
"1999-07-01 00:00:00","New Brunswick",2018
"1999-07-01 00:00:00",Quebec,19102
"1999-07-01 00:00:00",Ontario,34348
"1999-07-01 00:00:00",Manitoba,3676
"1999-07-01 00:00:00",Saskatchewan,3257
"1999-07-01 00:00:00",Alberta,9858
"1999-07-01 00:00:00","British Columbia",10782
"1999-07-01 00:00:00",Yukon,97
"1999-07-01 00:00:00","Northwest Territories",173
"1999-07-01 00:00:00",Nunavut,210
"1999-10-01 00:00:00",Canada,79712
"1999-10-01 00:00:00","Newfoundland and Labrador",1228
"1999-10-01 00:00:00","Prince Edward Island",364
"1999-10-01 00:00:00","Nova Scotia",2266
"1999-10-01 00:00:00","New Brunswick",1788
"1999-10-01 00:00:00",Quebec,17201
"1999-10-01 00:00:00",Ontario,31085
"1999-10-01 00:00:00",Manitoba,3447
"1999-10-01 00:00:00",Saskatchewan,2952
"1999-10-01 00:00:00",Alberta,8981
"1999-10-01 00:00:00","British Columbia",9979
"1999-10-01 00:00:00",Yukon,79
"1999-10-01 00:00:00","Northwest Territories",165
"1999-10-01 00:00:00",Nunavut,177
"2000-01-01 00:00:00",Canada,82627
"2000-01-01 00:00:00","Newfoundland and Labrador",1212
"2000-01-01 00:00:00","Prince Edward Island",394
"2000-01-01 00:00:00","Nova Scotia",2314
"2000-01-01 00:00:00","New Brunswick",1877
"2000-01-01 00:00:00",Quebec,18225
"2000-01-01 00:00:00",Ontario,32136
"2000-01-01 00:00:00",Manitoba,3551
"2000-01-01 00:00:00",Saskatchewan,3152
"2000-01-01 00:00:00",Alberta,9171
"2000-01-01 00:00:00","British Columbia",10162
"2000-01-01 00:00:00",Yukon,89
"2000-01-01 00:00:00","Northwest Territories",159
"2000-01-01 00:00:00",Nunavut,185
"2000-04-01 00:00:00",Canada,86801
"2000-04-01 00:00:00","Newfoundland and Labrador",1278
"2000-04-01 00:00:00","Prince Edward Island",397
"2000-04-01 00:00:00","Nova Scotia",2399
"2000-04-01 00:00:00","New Brunswick",1968
"2000-04-01 00:00:00",Quebec,19372
"2000-04-01 00:00:00",Ontario,33514
"2000-04-01 00:00:00",Manitoba,3757
"2000-04-01 00:00:00",Saskatchewan,3163
"2000-04-01 00:00:00",Alberta,9826
"2000-04-01 00:00:00","British Columbia",10682
"2000-04-01 00:00:00",Yukon,101
"2000-04-01 00:00:00","Northwest Territories",162
"2000-04-01 00:00:00",Nunavut,182
"2000-07-01 00:00:00",Canada,83173
"2000-07-01 00:00:00","Newfoundland and Labrador",1255
"2000-07-01 00:00:00","Prince Edward Island",345
"2000-07-01 00:00:00","Nova Scotia",2336
"2000-07-01 00:00:00","New Brunswick",1894
"2000-07-01 00:00:00",Quebec,18097
"2000-07-01 00:00:00",Ontario,32451
"2000-07-01 00:00:00",Manitoba,3610
"2000-07-01 00:00:00",Saskatchewan,3083
"2000-07-01 00:00:00",Alberta,9258
"2000-07-01 00:00:00","British Columbia",10378
"2000-07-01 00:00:00",Yukon,102
"2000-07-01 00:00:00","Northwest Territories",185
"2000-07-01 00:00:00",Nunavut,179
"2000-10-01 00:00:00",Canada,75281
"2000-10-01 00:00:00","Newfoundland and Labrador",1124
"2000-10-01 00:00:00","Prince Edward Island",305
"2000-10-01 00:00:00","Nova Scotia",2067
"2000-10-01 00:00:00","New Brunswick",1608
"2000-10-01 00:00:00",Quebec,16315
"2000-10-01 00:00:00",Ontario,29321
"2000-10-01 00:00:00",Manitoba,3172
"2000-10-01 00:00:00",Saskatchewan,2742
"2000-10-01 00:00:00",Alberta,8751
"2000-10-01 00:00:00","British Columbia",9450
"2000-10-01 00:00:00",Yukon,78
"2000-10-01 00:00:00","Northwest Territories",167
"2000-10-01 00:00:00",Nunavut,181
"2001-01-01 00:00:00",Canada,81531
"2001-01-01 00:00:00","Newfoundland and Labrador",1124
"2001-01-01 00:00:00","Prince Edward Island",347
"2001-01-01 00:00:00","Nova Scotia",2183
"2001-01-01 00:00:00","New Brunswick",1802
"2001-01-01 00:00:00",Quebec,17998
"2001-01-01 00:00:00",Ontario,31837
"2001-01-01 00:00:00",Manitoba,3461
"2001-01-01 00:00:00",Saskatchewan,3085
"2001-01-01 00:00:00",Alberta,9347
"2001-01-01 00:00:00","British Columbia",9941
"2001-01-01 00:00:00",Yukon,84
"2001-01-01 00:00:00","Northwest Territories",145
"2001-01-01 00:00:00",Nunavut,177
"2001-04-01 00:00:00",Canada,87502
"2001-04-01 00:00:00","Newfoundland and Labrador",1230
"2001-04-01 00:00:00","Prince Edward Island",384
"2001-04-01 00:00:00","Nova Scotia",2356
"2001-04-01 00:00:00","New Brunswick",1899
"2001-04-01 00:00:00",Quebec,19415
"2001-04-01 00:00:00",Ontario,34483
"2001-04-01 00:00:00",Manitoba,3698
"2001-04-01 00:00:00",Saskatchewan,3177
"2001-04-01 00:00:00",Alberta,9846
"2001-04-01 00:00:00","British Columbia",10594
"2001-04-01 00:00:00",Yukon,85
"2001-04-01 00:00:00","Northwest Territories",161
"2001-04-01 00:00:00",Nunavut,174
"2001-07-01 00:00:00",Canada,86370
"2001-07-01 00:00:00","Newfoundland and Labrador",1284
"2001-07-01 00:00:00","Prince Edward Island",358
"2001-07-01 00:00:00","Nova Scotia",2318
"2001-07-01 00:00:00","New Brunswick",1858
"2001-07-01 00:00:00",Quebec,18850
"2001-07-01 00:00:00",Ontario,34504
"2001-07-01 00:00:00",Manitoba,3603
"2001-07-01 00:00:00",Saskatchewan,3114
"2001-07-01 00:00:00",Alberta,9617
"2001-07-01 00:00:00","British Columbia",10446
"2001-07-01 00:00:00",Yukon,86
