ref_date,region,destination,num_people,region_pop,percent_of_region_pop,destination_pop,percent_of_destination_pop
"1971-07-01 00:00:00","Manitoba, province of origin","Ontario, province of destination",3923,998876,0.3927,7849027,0.0500
"1971-07-01 00:00:00","Manitoba, province of origin","Prince Edward Island, province of destination",105,998876,0.0105,112591,0.0933
"1971-07-01 00:00:00","Manitoba, province of origin","Quebec, province of destination",526,998876,0.0527,6137305,0.0086
"1971-07-01 00:00:00","Manitoba, province of origin","Saskatchewan, province of destination",1692,998876,0.1694,932038,0.1815
"1971-07-01 00:00:00","Manitoba, province of origin","Yukon, province of destination",50,998876,0.0050,18991,0.2633
"1971-07-01 00:00:00","New Brunswick, province of origin","Alberta, province of destination",328,642471,0.0511,1665717,0.0197
"1971-07-01 00:00:00","New Brunswick, province of origin","British Columbia, province of destination",384,642471,0.0598,2240470,0.0171
"1971-07-01 00:00:00","New Brunswick, province of origin","Manitoba, province of destination",124,642471,0.0193,998876,0.0124
"1971-07-01 00:00:00","New Brunswick, province of origin","Newfoundland and Labrador, province of destination",432,642471,0.0672,530854,0.0814
"1971-07-01 00:00:00","New Brunswick, province of origin","Northwest Territories including Nunavut, province of destination",11,642471,0.0017,36398,0.0302
"1971-07-01 00:00:00","New Brunswick, province of origin","Nova Scotia, province of destination",1199,642471,0.1866,797294,0.1504
"1971-07-01 00:00:00","New Brunswick, province of origin","Ontario, province of destination",2785,642471,0.4335,7849027,0.0355
"1971-07-01 00:00:00","New Brunswick, province of origin","Prince Edward Island, province of destination",260,642471,0.0405,112591,0.2309
"1971-07-01 00:00:00","New Brunswick, province of origin","Quebec, province of destination",942,642471,0.1466,6137305,0.0153
"1971-07-01 00:00:00","New Brunswick, province of origin","Saskatchewan, province of destination",66,642471,0.0103,932038,0.0071
"1971-07-01 00:00:00","New Brunswick, province of origin","Yukon, province of destination",7,642471,0.0011,18991,0.0369
"1971-07-01 00:00:00","Newfoundland and Labrador, province of origin","Alberta, province of destination",87,530854,0.0164,1665717,0.0052
"1971-07-01 00:00:00","Newfoundland and Labrador, province of origin","British Columbia, province of destination",111,530854,0.0209,2240470,0.0050
"1971-07-01 00:00:00","Newfoundland and Labrador, province of origin","Manitoba, province of destination",40,530854,0.0075,998876,0.0040
"1971-07-01 00:00:00","Newfoundland and Labrador, province of origin","New Brunswick, province of destination",279,530854,0.0526,642471,0.0434
"1971-07-01 00:00:00","Newfoundland and Labrador, province of origin","Northwest Territories including Nunavut, province of destination",6,530854,0.0011,36398,0.0165
"1971-07-01 00:00:00","Newfoundland and Labrador, province of origin","Nova Scotia, province of destination",378,530854,0.0712,797294,0.0474
"1971-07-01 00:00:00","Newfoundland and Labrador, province of origin","Ontario, province of destination",1732,530854,0.3263,7849027,0.0221
"1971-07-01 00:00:00","Newfoundland and Labrador, province of origin","Prince Edward Island, province of destination",39,530854,0.0073,112591,0.0346
"1971-07-01 00:00:00","Newfoundland and Labrador, province of origin","Quebec, province of destination",218,530854,0.0411,6137305,0.0036
"1971-07-01 00:00:00","Newfoundland and Labrador, province of origin","Saskatchewan, province of destination",20,530854,0.0038,932038,0.0021
"1971-07-01 00:00:00","Newfoundland and Labrador, province of origin","Yukon, province of destination",4,530854,0.0008,18991,0.0211
"1971-07-01 00:00:00","Northwest Territories including Nunavut, province of origin","Alberta, province of destination",378,36398,1.0385,1665717,0.0227
"1971-07-01 00:00:00","Northwest Territories including Nunavut, province of origin","British Columbia, province of destination",377,36398,1.0358,2240470,0.0168
"1971-07-01 00:00:00","Northwest Territories including Nunavut, province of origin","Manitoba, province of destination",48,36398,0.1319,998876,0.0048
"1971-07-01 00:00:00","Northwest Territories including Nunavut, province of origin","New Brunswick, province of destination",8,36398,0.0220,642471,0.0012
"1971-07-01 00:00:00","Northwest Territories including Nunavut, province of origin","Newfoundland and Labrador, province of destination",10,36398,0.0275,530854,0.0019
"1971-07-01 00:00:00","Northwest Territories including Nunavut, province of origin","Nova Scotia, province of destination",0,36398,0.0000,797294,0.0000
"1971-07-01 00:00:00","Northwest Territories including Nunavut, province of origin","Ontario, province of destination",79,36398,0.2170,7849027,0.0010
"1971-07-01 00:00:00","Northwest Territories including Nunavut, province of origin","Prince Edward Island, province of destination",3,36398,0.0082,112591,0.0027
"1971-07-01 00:00:00","Northwest Territories including Nunavut, province of origin","Quebec, province of destination",34,36398,0.0934,6137305,0.0006
"1971-07-01 00:00:00","Northwest Territories including Nunavut, province of origin","Saskatchewan, province of destination",31,36398,0.0852,932038,0.0033
"1971-07-01 00:00:00","Northwest Territories including Nunavut, province of origin","Yukon, province of destination",0,36398,0.0000,18991,0.0000
"1971-07-01 00:00:00","Nova Scotia, province of origin","Alberta, province of destination",518,797294,0.0650,1665717,0.0311
"1971-07-01 00:00:00","Nova Scotia, province of origin","British Columbia, province of destination",871,797294,0.1092,2240470,0.0389
"1971-07-01 00:00:00","Nova Scotia, province of origin","Manitoba, province of destination",214,797294,0.0268,998876,0.0214
"1971-07-01 00:00:00","Nova Scotia, province of origin","New Brunswick, province of destination",1272,797294,0.1595,642471,0.1980
"1971-07-01 00:00:00","Nova Scotia, province of origin","Newfoundland and Labrador, province of destination",596,797294,0.0748,530854,0.1123
"1971-07-01 00:00:00","Nova Scotia, province of origin","Northwest Territories including Nunavut, province of destination",30,797294,0.0038,36398,0.0824
"1971-07-01 00:00:00","Nova Scotia, province of origin","Ontario, province of destination",3754,797294,0.4708,7849027,0.0478
"1971-07-01 00:00:00","Nova Scotia, province of origin","Prince Edward Island, province of destination",283,797294,0.0355,112591,0.2514
"1971-07-01 00:00:00","Nova Scotia, province of origin","Quebec, province of destination",590,797294,0.0740,6137305,0.0096
"1971-07-01 00:00:00","Nova Scotia, province of origin","Saskatchewan, province of destination",90,797294,0.0113,932038,0.0097
"1971-07-01 00:00:00","Nova Scotia, province of origin","Yukon, province of destination",19,797294,0.0024,18991,0.1000
"1971-07-01 00:00:00","Ontario, province of origin","Alberta, province of destination",4444,7849027,0.0566,1665717,0.2668
"1971-07-01 00:00:00","Ontario, province of origin","British Columbia, province of destination",6287,7849027,0.0801,2240470,0.2806
"1971-07-01 00:00:00","Ontario, province of origin","Manitoba, province of destination",2958,7849027,0.0377,998876,0.2961
"1971-07-01 00:00:00","Ontario, province of origin","New Brunswick, province of destination",2967,7849027,0.0378,642471,0.4618
"1971-07-01 00:00:00","Ontario, province of origin","Newfoundland and Labrador, province of destination",2436,7849027,0.0310,530854,0.4589
"1971-07-01 00:00:00","Ontario, province of origin","Northwest Territories including Nunavut, province of destination",238,7849027,0.0030,36398,0.6539
"1971-07-01 00:00:00","Ontario, province of origin","Nova Scotia, province of destination",3942,7849027,0.0502,797294,0.4944
"1971-07-01 00:00:00","Ontario, province of origin","Prince Edward Island, province of destination",658,7849027,0.0084,112591,0.5844
"1971-07-01 00:00:00","Ontario, province of origin","Quebec, province of destination",7014,7849027,0.0894,6137305,0.1143
"1971-07-01 00:00:00","Ontario, province of origin","Saskatchewan, province of destination",1053,7849027,0.0134,932038,0.1130
"1971-07-01 00:00:00","Ontario, province of origin","Yukon, province of destination",153,7849027,0.0019,18991,0.8056
"1971-07-01 00:00:00","Prince Edward Island, province of origin","Alberta, province of destination",102,112591,0.0906,1665717,0.0061
"1971-07-01 00:00:00","Prince Edward Island, province of origin","British Columbia, province of destination",52,112591,0.0462,2240470,0.0023
"1971-07-01 00:00:00","Prince Edward Island, province of origin","Manitoba, province of destination",34,112591,0.0302,998876,0.0034
"1971-07-01 00:00:00","Prince Edward Island, province of origin","New Brunswick, province of destination",256,112591,0.2274,642471,0.0398
"1971-07-01 00:00:00","Prince Edward Island, province of origin","Newfoundland and Labrador, province of destination",35,112591,0.0311,530854,0.0066
"1971-07-01 00:00:00","Prince Edward Island, province of origin","Northwest Territories including Nunavut, province of destination",7,112591,0.0062,36398,0.0192
"1971-07-01 00:00:00","Prince Edward Island, province of origin","Nova Scotia, province of destination",326,112591,0.2895,797294,0.0409
"1971-07-01 00:00:00","Prince Edward Island, province of origin","Ontario, province of destination",563,112591,0.5000,7849027,0.0072
"1971-07-01 00:00:00","Prince Edward Island, province of origin","Quebec, province of destination",77,112591,0.0684,6137305,0.0013
"1971-07-01 00:00:00","Prince Edward Island, province of origin","Saskatchewan, province of destination",24,112591,0.0213,932038,0.0026
"1971-07-01 00:00:00","Prince Edward Island, province of origin","Yukon, province of destination",5,112591,0.0044,18991,0.0263
"1971-07-01 00:00:00","Quebec, province of origin","Alberta, province of destination",821,6137305,0.0134,1665717,0.0493
"1971-07-01 00:00:00","Quebec, province of origin","British Columbia, province of destination",1365,6137305,0.0222,2240470,0.0609
"1971-07-01 00:00:00","Quebec, province of origin","Manitoba, province of destination",535,6137305,0.0087,998876,0.0536
"1971-07-01 00:00:00","Quebec, province of origin","New Brunswick, province of destination",1346,6137305,0.0219,642471,0.2095
"1971-07-01 00:00:00","Quebec, province of origin","Newfoundland and Labrador, province of destination",373,6137305,0.0061,530854,0.0703
"1971-07-01 00:00:00","Quebec, province of origin","Northwest Territories including Nunavut, province of destination",31,6137305,0.0005,36398,0.0852
"1971-07-01 00:00:00","Quebec, province of origin","Nova Scotia, province of destination",651,6137305,0.0106,797294,0.0817
"1971-07-01 00:00:00","Quebec, province of origin","Ontario, province of destination",11692,6137305,0.1905,7849027,0.1490
"1971-07-01 00:00:00","Quebec, province of origin","Prince Edward Island, province of destination",92,6137305,0.0015,112591,0.0817
