city,geo_code,age,total_num,num_men,num_women,total_percent,percent_men,percent_women,total_pop
"Grand Falls-Windsor",10,"45 to 49 years",890,430,460,6.4,6.5,6.4,13845
"Grand Falls-Windsor",10,"40 to 44 years",850,400,460,6.1,6,6.4,13845
"Grand Falls-Windsor",10,"35 to 39 years",755,360,395,5.4,5.4,5.5,13845
"Grand Falls-Windsor",10,"30 to 34 years",680,320,355,4.9,4.8,4.9,13845
"Grand Falls-Windsor",10,"25 to 29 years",620,295,325,4.5,4.4,4.5,13845
"Grand Falls-Windsor",10,"20 to 24 years",675,345,330,4.9,5.2,4.6,13845
"Grand Falls-Windsor",10,"15 to 19 years",725,370,360,5.2,5.6,5,13845
"Grand Falls-Windsor",10,"15 to 64 years",8455,4100,4355,61,61.7,60.4,13845
"Grand Falls-Windsor",10,"10 to 14 years",760,395,365,5.5,5.9,5.1,13845
"Grand Falls-Windsor",10,"5 to 9 years",625,290,335,4.5,4.4,4.6,13845
"Grand Falls-Windsor",10,"0 to 4 years",545,285,260,3.9,4.3,3.6,13845
"Grand Falls-Windsor",10,"0 to 14 years",1925,965,960,13.9,14.5,13.3,13845
"Grand Falls-Windsor",10,"65 to 69 years",1080,515,565,7.8,7.7,7.8,13845
"Grand Falls-Windsor",10,"70 to 74 years",910,420,490,6.6,6.3,6.8,13845
"Grand Falls-Windsor",10,"75 to 79 years",640,285,355,4.6,4.3,4.9,13845
"Grand Falls-Windsor",10,"80 to 84 years",505,240,265,3.6,3.6,3.7,13845
"Grand Falls-Windsor",10,"85 years and over",330,115,215,2.4,1.7,3,13845
"Grand Falls-Windsor",10,"85 to 89 years",245,85,155,1.8,1.3,2.2,13845
"Grand Falls-Windsor",10,"90 to 94 years",75,25,50,0.5,0.4,0.7,13845
"Grand Falls-Windsor",10,"95 to 99 years",15,5,10,0.1,0.1,0.1,13845
"Grand Falls-Windsor",10,"100 years and over",0,0,0,0,0,0,13845
"Grand Falls-Windsor",10,"Average age of the population",46,45,47,46,45.2,46.7,13845
"Grand Falls-Windsor",10,"Median age of the population",49,48,50,49.2,48,49.6,13845
"Grande Prairie",850,"90 to 94 years",215,70,145,0.3,0.2,0.5,64140
"Grande Prairie",850,"0 to 14 years",13970,7120,6855,21.8,22,21.6,64140
"Grande Prairie",850,"0 to 4 years",4680,2360,2315,7.3,7.3,7.3,64140
"Grande Prairie",850,"5 to 9 years",4790,2455,2335,7.5,7.6,7.4,64140
"Grande Prairie",850,"10 to 14 years",4505,2305,2200,7,7.1,6.9,64140
"Grande Prairie",850,"15 to 64 years",44250,22640,21605,69,69.8,68.1,64140
"Grande Prairie",850,"15 to 19 years",3800,1925,1875,5.9,5.9,5.9,64140
"Grande Prairie",850,"20 to 24 years",4115,2110,2010,6.4,6.5,6.3,64140
"Grande Prairie",850,"25 to 29 years",5330,2795,2540,8.3,8.6,8,64140
"Grande Prairie",850,"30 to 34 years",6050,3105,2940,9.4,9.6,9.3,64140
"Grande Prairie",850,"35 to 39 years",6080,3110,2970,9.5,9.6,9.4,64140
"Grande Prairie",850,"40 to 44 years",4860,2505,2355,7.6,7.7,7.4,64140
"Grande Prairie",850,"45 to 49 years",4150,2170,1980,6.5,6.7,6.2,64140
"Grande Prairie",850,"50 to 54 years",3335,1660,1675,5.2,5.1,5.3,64140
"Grande Prairie",850,"55 to 59 years",3480,1725,1760,5.4,5.3,5.5,64140
"Grande Prairie",850,"60 to 64 years",3045,1540,1500,4.7,4.8,4.7,64140
"Grande Prairie",850,"65 years and over",5920,2655,3265,9.2,8.2,10.3,64140
"Grande Prairie",850,"65 to 69 years",2295,1130,1165,3.6,3.5,3.7,64140
"Grande Prairie",850,"70 to 74 years",1405,655,750,2.2,2,2.4,64140
"Grande Prairie",850,"75 to 79 years",900,390,505,1.4,1.2,1.6,64140
"Grande Prairie",850,"80 to 84 years",600,255,345,0.9,0.8,1.1,64140
"Grande Prairie",850,"85 years and over",720,225,495,1.1,0.7,1.6,64140
"Grande Prairie",850,"85 to 89 years",425,140,285,0.7,0.4,0.9,64140
"Grande Prairie",850,"95 to 99 years",75,15,60,0.1,0,0.2,64140
"Grande Prairie",850,"100 years and over",5,0,5,0,0,0,64140
"Grande Prairie",850,"Average age of the population",35,34,36,35,34.4,35.5,64140
"Grande Prairie",850,"Median age of the population",34,34,34,34,33.6,34.4,64140
"Greater Sudbury / Grand Sudbury",580,"0 to 14 years",26340,13580,12770,15.4,16.2,14.7,170600
"Greater Sudbury / Grand Sudbury",580,"Average age of the population",43,42,44,42.9,41.8,44,170600
"Greater Sudbury / Grand Sudbury",580,"100 years and over",60,10,50,0,0,0.1,170600
"Greater Sudbury / Grand Sudbury",580,"95 to 99 years",345,75,275,0.2,0.1,0.3,170600
"Greater Sudbury / Grand Sudbury",580,"90 to 94 years",1265,405,860,0.7,0.5,1,170600
"Greater Sudbury / Grand Sudbury",580,"85 to 89 years",2805,1075,1735,1.6,1.3,2,170600
"Greater Sudbury / Grand Sudbury",580,"85 years and over",4475,1560,2910,2.6,1.9,3.4,170600
"Greater Sudbury / Grand Sudbury",580,"80 to 84 years",4440,1930,2515,2.6,2.3,2.9,170600
"Greater Sudbury / Grand Sudbury",580,"75 to 79 years",6215,2860,3355,3.6,3.4,3.9,170600
"Greater Sudbury / Grand Sudbury",580,"70 to 74 years",8890,4340,4545,5.2,5.2,5.2,170600
"Greater Sudbury / Grand Sudbury",580,"65 to 69 years",10680,5055,5625,6.3,6,6.5,170600
"Greater Sudbury / Grand Sudbury",580,"65 years and over",34705,15755,18950,20.3,18.8,21.9,170600
"Greater Sudbury / Grand Sudbury",580,"60 to 64 years",12630,5985,6645,7.4,7.1,7.7,170600
"Greater Sudbury / Grand Sudbury",580,"55 to 59 years",13300,6515,6785,7.8,7.8,7.8,170600
"Greater Sudbury / Grand Sudbury",580,"50 to 54 years",10870,5405,5460,6.4,6.4,6.3,170600
"Greater Sudbury / Grand Sudbury",580,"45 to 49 years",10565,5335,5235,6.2,6.3,6,170600
"Greater Sudbury / Grand Sudbury",580,"40 to 44 years",10410,5065,5345,6.1,6,6.2,170600
"Greater Sudbury / Grand Sudbury",580,"35 to 39 years",10490,5185,5300,6.1,6.2,6.1,170600
"Greater Sudbury / Grand Sudbury",580,"30 to 34 years",10585,5285,5300,6.2,6.3,6.1,170600
"Greater Sudbury / Grand Sudbury",580,"25 to 29 years",10990,5660,5325,6.4,6.7,6.2,170600
"Greater Sudbury / Grand Sudbury",580,"20 to 24 years",10675,5615,5055,6.3,6.7,5.8,170600
"Greater Sudbury / Grand Sudbury",580,"15 to 19 years",9040,4650,4400,5.3,5.5,5.1,170600
"Greater Sudbury / Grand Sudbury",580,"15 to 64 years",109555,54700,54860,64.2,65.1,63.4,170600
"Greater Sudbury / Grand Sudbury",580,"10 to 14 years",9385,4885,4500,5.5,5.8,5.2,170600
"Greater Sudbury / Grand Sudbury",580,"5 to 9 years",9215,4725,4495,5.4,5.6,5.2,170600
"Greater Sudbury / Grand Sudbury",580,"0 to 4 years",7740,3965,3775,4.5,4.7,4.4,170600
"Greater Sudbury / Grand Sudbury",580,"Median age of the population",44,42,45,43.6,42,44.8,170600
Guelph,550,"Median age of the population",40,38,41,39.6,38,40.8,165590
Guelph,550,"100 years and over",45,15,35,0,0,0,165590
Guelph,550,"95 to 99 years",345,70,280,0.2,0.1,0.3,165590
Guelph,550,"50 to 54 years",10760,5290,5470,6.5,6.5,6.5,165590
Guelph,550,"90 to 94 years",1340,390,950,0.8,0.5,1.1,165590
Guelph,550,"85 to 89 years",2215,915,1300,1.3,1.1,1.5,165590
Guelph,550,"85 years and over",3945,1385,2560,2.4,1.7,3,165590
Guelph,550,"80 to 84 years",3495,1455,2040,2.1,1.8,2.4,165590
Guelph,550,"75 to 79 years",4995,2285,2705,3,2.8,3.2,165590
Guelph,550,"70 to 74 years",7165,3245,3920,4.3,4,4.6,165590
Guelph,550,"65 to 69 years",8355,3940,4410,5,4.9,5.2,165590
Guelph,550,"65 years and over",27955,12315,15640,16.9,15.2,18.5,165590
Guelph,550,"60 to 64 years",10235,4935,5305,6.2,6.1,6.3,165590
Guelph,550,"55 to 59 years",11435,5655,5780,6.9,7,6.8,165590
Guelph,550,"0 to 14 years",26935,13930,13000,16.3,17.2,15.4,165590
Guelph,550,"0 to 4 years",8345,4240,4105,5,5.2,4.9,165590
Guelph,550,"5 to 9 years",9245,4825,4415,5.6,5.9,5.2,165590
Guelph,550,"10 to 14 years",9345,4870,4475,5.6,6,5.3,165590
Guelph,550,"15 to 64 years",110700,54855,55845,66.9,67.6,66.1,165590
Guelph,550,"15 to 19 years",9795,4960,4840,5.9,6.1,5.7,165590
Guelph,550,"20 to 24 years",11725,5940,5790,7.1,7.3,6.9,165590
Guelph,550,"25 to 29 years",12035,6090,5945,7.3,7.5,7,165590
Guelph,550,"30 to 34 years",11945,5950,5995,7.2,7.3,7.1,165590
Guelph,550,"35 to 39 years",11520,5740,5780,7,7.1,6.8,165590
Guelph,550,"40 to 44 years",10565,5125,5435,6.4,6.3,6.4,165590
Guelph,550,"45 to 49 years",10680,5170,5510,6.4,6.4,6.5,165590
Guelph,550,"Average age of the population",41,39,42,40.6,39.4,41.7,165590
Halifax,205,"100 years and over",90,15,70,0,0,0,465705
Halifax,205,"Median age of the population",40,39,42,40.4,39.2,41.6,465705
Halifax,205,"95 to 99 years",620,105,515,0.1,0,0.2,465705
Halifax,205,"90 to 94 years",2165,690,1470,0.5,0.3,0.6,465705
Halifax,205,"85 to 89 years",5365,2135,3230,1.2,0.9,1.4,465705
Halifax,205,"85 years and over",8240,2950,5290,1.8,1.3,2.2,465705
Halifax,205,"80 to 84 years",9035,3850,5185,1.9,1.7,2.2,465705
Halifax,205,"75 to 79 years",14655,6725,7930,3.1,3,3.3,465705
Halifax,205,"70 to 74 years",22415,10395,12020,4.8,4.6,5,465705
Halifax,205,"65 to 69 years",26525,12360,14165,5.7,5.4,5.9,465705
Halifax,205,"65 years and over",80875,36280,44595,17.4,16,18.7,465705
Halifax,205,"60 to 64 years",31710,15285,16425,6.8,6.7,6.9,465705
Halifax,205,"55 to 59 years",34180,16670,17510,7.3,7.3,7.3,465705
Halifax,205,"50 to 54 years",30110,14365,15745,6.5,6.3,6.6,465705
Halifax,205,"45 to 49 years",29485,14210,15270,6.3,6.3,6.4,465705
Halifax,205,"40 to 44 years",29970,14420,15545,6.4,6.3,6.5,465705
Halifax,205,"35 to 39 years",32335,15800,16535,6.9,7,6.9,465705
Halifax,205,"30 to 34 years",34790,17190,17600,7.5,7.6,7.4,465705
Halifax,205,"25 to 29 years",36205,18150,18055,7.8,8,7.6,465705
Halifax,205,"20 to 24 years",33365,17205,16160,7.2,7.6,6.8,465705
Halifax,205,"15 to 19 years",23330,12020,11310,5,5.3,4.7,465705
Halifax,205,"15 to 64 years",315485,155320,160170,67.7,68.4,67.1,465705
Halifax,205,"10 to 14 years",24195,12480,11715,5.2,5.5,4.9,465705
Halifax,205,"5 to 9 years",24120,12375,11745,5.2,5.4,4.9,465705
Halifax,205,"0 to 14 years",69345,35530,33810,14.9,15.6,14.2,465705
Halifax,205,"0 to 4 years",21030,10680,10350,4.5,4.7,4.3,465705
Halifax,205,"Average age of the population",41,40,42,41.4,40.3,42.3,465705
Hamilton,537,"0 to 4 years",39045,20020,19025,5,5.2,4.7,785180
Hamilton,537,"65 years and over",149630,66285,83350,19.1,17.3,20.7,785180
Hamilton,537,"Median age of the population",42,40,43,41.6,40,43.2,785180
Hamilton,537,"Average age of the population",42,41,43,42,40.8,43.2,785180
Hamilton,537,"100 years and over",225,35,195,0,0,0,785180
Hamilton,537,"95 to 99 years",1925,545,1380,0.2,0.1,0.3,785180
Hamilton,537,"0 to 14 years",125815,64690,61120,16,16.9,15.2,785180
Hamilton,537,"90 to 94 years",6485,2185,4300,0.8,0.6,1.1,785180
Hamilton,537,"85 to 89 years",12990,5085,7905,1.7,1.3,2,785180
Hamilton,537,"85 years and over",21630,7840,13790,2.8,2,3.4,785180
Hamilton,537,"80 to 84 years",19310,8395,10915,2.5,2.2,2.7,785180
Hamilton,537,"75 to 79 years",27110,12285,14820,3.5,3.2,3.7,785180
Hamilton,537,"70 to 74 years",38015,17365,20650,4.8,4.5,5.1,785180
Hamilton,537,"65 to 69 years",43570,20390,23175,5.5,5.3,5.8,785180
Hamilton,537,"60 to 64 years",52270,25315,26950,6.7,6.6,6.7,785180
Hamilton,537,"55 to 59 years",56825,27810,29020,7.2,7.3,7.2,785180
Hamilton,537,"50 to 54 years",51860,25210,26650,6.6,6.6,6.6,785180
Hamilton,537,"45 to 49 years",49325,23820,25505,6.3,6.2,6.3,785180
Hamilton,537,"40 to 44 years",49540,24070,25470,6.3,6.3,6.3,785180
Hamilton,537,"35 to 39 years",52920,25825,27095,6.7,6.7,6.7,785180
Hamilton,537,"5 to 9 years",42585,21910,20675,5.4,5.7,5.1,785180
Hamilton,537,"30 to 34 years",53585,26400,27180,6.8,6.9,6.8,785180
Hamilton,537,"25 to 29 years",51275,25975,25300,6.5,6.8,6.3,785180
Hamilton,537,"20 to 24 years",47580,24595,22990,6.1,6.4,5.7,785180
Hamilton,537,"15 to 19 years",44550,23125,21425,5.7,6,5.3,785180
Hamilton,537,"15 to 64 years",509735,252150,257585,64.9,65.8,64.1,785180
Hamilton,537,"10 to 14 years",44180,22760,21425,5.6,5.9,5.3,785180
Hawkesbury,502,"Average age of the population",49,47,51,49,47.4,50.5,12020
Hawkesbury,502,"Median age of the population",54,52,56,54,52,55.6,12020
Hawkesbury,502,"100 years and over",5,0,5,0,0,0.1,12020
Hawkesbury,502,"95 to 99 years",30,10,25,0.2,0.2,0.4,12020
Hawkesbury,502,"90 to 94 years",120,45,75,1,0.8,1.2,12020
Hawkesbury,502,"85 to 89 years",295,115,185,2.5,2,2.9,12020
Hawkesbury,502,"85 years and over",455,170,285,3.8,3,4.5,12020
Hawkesbury,502,"80 to 84 years",425,180,250,3.5,3.1,4,12020
Hawkesbury,502,"70 to 74 years",925,395,530,7.7,6.9,8.4,12020
Hawkesbury,502,"65 to 69 years",1150,530,615,9.6,9.3,9.8,12020
Hawkesbury,502,"65 years and over",3735,1610,2125,31.1,28.2,33.8,12020
Hawkesbury,502,"60 to 64 years",1070,535,545,8.9,9.4,8.7,12020
Hawkesbury,502,"55 to 59 years",1015,495,525,8.5,8.7,8.3,12020
Hawkesbury,502,"50 to 54 years",750,370,380,6.2,6.5,6,12020
Hawkesbury,502,"75 to 79 years",780,335,445,6.5,5.9,7.1,12020
Hawkesbury,502,"45 to 49 years",660,300,360,5.5,5.2,5.7,12020
Hawkesbury,502,"40 to 44 years",550,250,295,4.6,4.4,4.7,12020
Hawkesbury,502,"35 to 39 years",550,285,270,4.6,5,4.3,12020
Hawkesbury,502,"30 to 34 years",555,265,295,4.6,4.6,4.7,12020
Hawkesbury,502,"25 to 29 years",635,320,320,5.3,5.6,5.1,12020
Hawkesbury,502,"20 to 24 years",470,255,220,3.9,4.5,3.5,12020
Hawkesbury,502,"15 to 19 years",540,285,255,4.5,5,4.1,12020
Hawkesbury,502,"15 to 64 years",6810,3350,3450,56.7,58.6,54.8,12020
Hawkesbury,502,"10 to 14 years",565,295,280,4.7,5.2,4.5,12020
Hawkesbury,502,"5 to 9 years",475,240,235,4,4.2,3.7,12020
Hawkesbury,502,"0 to 4 years",430,225,205,3.6,3.9,3.3,12020
Hawkesbury,502,"0 to 14 years",1475,755,715,12.3,13.2,11.4,12020
"Hawkesbury (Ontario part)",35502,"Median age of the population",55,53,56,54.8,52.8,56.4,10195
"Hawkesbury (Ontario part)",35502,"Average age of the population",50,48,51,49.7,48,51.1,10195
"Hawkesbury (Ontario part)",35502,"100 years and over",5,0,5,0,0,0.1,10195
"Hawkesbury (Ontario part)",35502,"95 to 99 years",30,10,20,0.3,0.2,0.4,10195
"Hawkesbury (Ontario part)",35502,"90 to 94 years",115,45,75,1.1,0.9,1.4,10195
"Hawkesbury (Ontario part)",35502,"85 to 89 years",265,95,165,2.6,2,3.1,10195
"Hawkesbury (Ontario part)",35502,"85 years and over",415,150,270,4.1,3.1,5,10195
"Hawkesbury (Ontario part)",35502,"80 to 84 years",375,165,210,3.7,3.4,3.9,10195
"Hawkesbury (Ontario part)",35502,"75 to 79 years",660,280,370,6.5,5.8,6.9,10195
"Hawkesbury (Ontario part)",35502,"70 to 74 years",795,340,460,7.8,7,8.6,10195
"Hawkesbury (Ontario part)",35502,"65 to 69 years",1005,455,560,9.9,9.4,10.4,10195
"Hawkesbury (Ontario part)",35502,"65 years and over",3250,1385,1865,31.9,28.7,34.7,10195
"Hawkesbury (Ontario part)",35502,"60 to 64 years",920,455,470,9,9.4,8.8,10195
"Hawkesbury (Ontario part)",35502,"55 to 59 years",900,440,460,8.8,9.1,8.6,10195
"Hawkesbury (Ontario part)",35502,"50 to 54 years",645,315,325,6.3,6.5,6.1,10195
"Hawkesbury (Ontario part)",35502,"45 to 49 years",570,260,310,5.6,5.4,5.8,10195
"Hawkesbury (Ontario part)",35502,"40 to 44 years",445,210,235,4.4,4.4,4.4,10195
"Hawkesbury (Ontario part)",35502,"0 to 14 years",1200,605,595,11.8,12.5,11.1,10195
"Hawkesbury (Ontario part)",35502,"0 to 4 years",335,170,170,3.3,3.5,3.2,10195
"Hawkesbury (Ontario part)",35502,"5 to 9 years",390,200,195,3.8,4.1,3.6,10195
"Hawkesbury (Ontario part)",35502,"10 to 14 years",465,235,230,4.6,4.9,4.3,10195
"Hawkesbury (Ontario part)",35502,"15 to 64 years",5745,2835,2910,56.4,58.8,54.2,10195
"Hawkesbury (Ontario part)",35502,"15 to 19 years",450,235,215,4.4,4.9,4,10195
"Hawkesbury (Ontario part)",35502,"20 to 24 years",390,210,175,3.8,4.4,3.3,10195
"Hawkesbury (Ontario part)",35502,"25 to 29 years",530,265,260,5.2,5.5,4.8,10195
"Hawkesbury (Ontario part)",35502,"30 to 34 years",440,205,230,4.3,4.2,4.3,10195
"Hawkesbury (Ontario part)",35502,"35 to 39 years",465,235,230,4.6,4.9,4.3,10195
"Hawkesbury (Quebec part)",24502,"Median age of the population",47,46,49,47.2,46,48.8,1815
"Hawkesbury (Quebec part)",24502,"Average age of the population",45,44,47,45.3,43.9,46.7,1815
"Hawkesbury (Quebec part)",24502,"100 years and over",0,0,0,0,0,0,1815
"Hawkesbury (Quebec part)",24502,"95 to 99 years",0,0,0,0,0,0,1815
"Hawkesbury (Quebec part)",24502,"90 to 94 years",5,5,0,0.3,0.6,0,1815
"Hawkesbury (Quebec part)",24502,"85 to 89 years",30,15,15,1.7,1.7,1.6,1815
"Hawkesbury (Quebec part)",24502,"85 years and over",40,15,20,2.2,1.7,2.2,1815
"Hawkesbury (Quebec part)",24502,"80 to 84 years",50,15,40,2.8,1.7,4.3,1815
"Hawkesbury (Quebec part)",24502,"75 to 79 years",120,55,65,6.6,6.1,7.1,1815
"Hawkesbury (Quebec part)",24502,"70 to 74 years",130,55,75,7.2,6.1,8.2,1815
"Hawkesbury (Quebec part)",24502,"65 to 69 years",140,80,60,7.7,8.9,6.5,1815
"Hawkesbury (Quebec part)",24502,"65 years and over",480,225,260,26.4,25,28.3,1815
"Hawkesbury (Quebec part)",24502,"60 to 64 years",150,80,75,8.3,8.9,8.2,1815
"Hawkesbury (Quebec part)",24502,"55 to 59 years",120,55,65,6.6,6.1,7.1,1815
"Hawkesbury (Quebec part)",24502,"50 to 54 years",105,60,50,5.8,6.7,5.4,1815
"Hawkesbury (Quebec part)",24502,"0 to 14 years",275,155,120,15.2,17.2,13,1815
"Hawkesbury (Quebec part)",24502,"0 to 4 years",90,50,35,5,5.6,3.8,1815
"Hawkesbury (Quebec part)",24502,"5 to 9 years",80,40,40,4.4,4.4,4.3,1815
"Hawkesbury (Quebec part)",24502,"10 to 14 years",100,60,40,5.5,6.7,4.3,1815
"Hawkesbury (Quebec part)",24502,"15 to 64 years",1060,520,540,58.4,57.8,58.7,1815
"Hawkesbury (Quebec part)",24502,"15 to 19 years",85,45,40,4.7,5,4.3,1815
"Hawkesbury (Quebec part)",24502,"20 to 24 years",85,40,45,4.7,4.4,4.9,1815
"Hawkesbury (Quebec part)",24502,"25 to 29 years",110,55,60,6.1,6.1,6.5,1815
"Hawkesbury (Quebec part)",24502,"30 to 34 years",120,60,60,6.6,6.7,6.5,1815
"Hawkesbury (Quebec part)",24502,"35 to 39 years",80,40,40,4.4,4.4,4.3,1815
"Hawkesbury (Quebec part)",24502,"40 to 44 years",105,45,65,5.8,5,7.1,1815
"Hawkesbury (Quebec part)",24502,"45 to 49 years",90,45,50,5,5,5.4,1815
"High River",821,"0 to 14 years",2450,1295,1160,17.1,18.4,15.9,14330
"High River",821,"Median age of the population",45,43,46,44.8,43.2,46.4,14330
"High River",821,"Average age of the population",44,43,45,44,42.7,45.2,14330
"High River",821,"100 years and over",5,0,0,0,0,0,14330
"High River",821,"95 to 99 years",30,5,25,0.2,0.1,0.3,14330
"High River",821,"90 to 94 years",100,35,65,0.7,0.5,0.9,14330
"High River",821,"85 to 89 years",265,135,130,1.8,1.9,1.8,14330
"High River",821,"85 years and over",395,170,220,2.8,2.4,3,14330
"High River",821,"80 to 84 years",470,235,235,3.3,3.3,3.2,14330
"High River",821,"75 to 79 years",735,355,380,5.1,5.1,5.2,14330
"High River",821,"70 to 74 years",985,445,540,6.9,6.3,7.4,14330
"High River",821,"65 to 69 years",945,415,530,6.6,5.9,7.3,14330
"High River",821,"65 years and over",3535,1625,1910,24.7,23.1,26.1,14330
"High River",821,"60 to 64 years",1000,440,565,7,6.3,7.7,14330
"High River",821,"55 to 59 years",920,460,465,6.4,6.6,6.4,14330
"High River",821,"50 to 54 years",805,380,420,5.6,5.4,5.7,14330
"High River",821,"45 to 49 years",855,430,425,6,6.1,5.8,14330
"High River",821,"40 to 44 years",975,485,490,6.8,6.9,6.7,14330
"High River",821,"35 to 39 years",865,420,440,6,6,6,14330
"High River",821,"30 to 34 years",730,350,380,5.1,5,5.2,14330
"High River",821,"25 to 29 years",630,300,325,4.4,4.3,4.4,14330
"High River",821,"20 to 24 years",620,330,295,4.3,4.7,4,14330
"High River",821,"15 to 19 years",940,505,435,6.6,7.2,6,14330
"High River",821,"15 to 64 years",8345,4105,4240,58.3,58.5,58,14330
"High River",821,"10 to 14 years",970,515,460,6.8,7.3,6.3,14330
"High River",821,"5 to 9 years",800,445,360,5.6,6.3,4.9,14330
"High River",821,"0 to 4 years",675,335,335,4.7,4.8,4.6,14330
Ingersoll,533,"Median age of the population",41,40,42,40.8,39.6,41.6,13690
Ingersoll,533,"55 to 59 years",1040,495,545,7.6,7.3,7.8,13690
Ingersoll,533,"50 to 54 years",885,445,445,6.5,6.6,6.4,13690
Ingersoll,533,"45 to 49 years",865,425,440,6.3,6.3,6.3,13690
Ingersoll,533,"40 to 44 years",820,405,410,6,6,5.9,13690
Ingersoll,533,"35 to 39 years",970,490,475,7.1,7.3,6.8,13690
Ingersoll,533,"30 to 34 years",895,425,475,6.5,6.3,6.8,13690
Ingersoll,533,"25 to 29 years",835,410,430,6.1,6.1,6.2,13690
Ingersoll,533,"20 to 24 years",750,400,350,5.5,5.9,5,13690
Ingersoll,533,"15 to 19 years",780,405,375,5.7,6,5.4,13690
Ingersoll,533,"15 to 64 years",8855,4405,4455,64.7,65.4,64,13690
Ingersoll,533,"10 to 14 years",920,495,430,6.7,7.3,6.2,13690
Ingersoll,533,"5 to 9 years",790,360,425,5.8,5.3,6.1,13690
Ingersoll,533,"Average age of the population",41,40,42,40.9,39.9,41.8,13690
Ingersoll,533,"100 years and over",0,0,0,0,0,0,13690
Ingersoll,533,"95 to 99 years",25,5,20,0.2,0.1,0.3,13690
Ingersoll,533,"90 to 94 years",95,25,70,0.7,0.4,1,13690
Ingersoll,533,"85 to 89 years",190,80,115,1.4,1.2,1.7,13690
Ingersoll,533,"85 years and over",310,105,205,2.3,1.6,2.9,13690
Ingersoll,533,"80 to 84 years",270,120,150,2,1.8,2.2,13690
Ingersoll,533,"75 to 79 years",405,190,215,3,2.8,3.1,13690
Ingersoll,533,"70 to 74 years",605,285,330,4.4,4.2,4.7,13690
Ingersoll,533,"65 to 69 years",745,355,390,5.4,5.3,5.6,13690
Ingersoll,533,"60 to 64 years",1010,500,510,7.4,7.4,7.3,13690
Ingersoll,533,"65 years and over",2340,1060,1280,17.1,15.7,18.4,13690
Ingersoll,533,"0 to 4 years",790,420,370,5.8,6.2,5.3,13690
Ingersoll,533,"0 to 14 years",2495,1275,1220,18.2,18.9,17.5,13690
Joliette,456,"20 to 24 years",2405,1195,1215,4.6,4.8,4.3,52705
Joliette,456,"45 to 49 years",2690,1320,1365,5.1,5.3,4.9,52705
Joliette,456,"40 to 44 years",3005,1465,1540,5.7,5.9,5.5,52705
Joliette,456,"35 to 39 years",2940,1485,1460,5.6,6,5.2,52705
Joliette,456,"30 to 34 years",2960,1485,1475,5.6,6,5.3,52705
Joliette,456,"25 to 29 years",2855,1435,1415,5.4,5.8,5.1,52705
Joliette,456,"15 to 19 years",2330,1145,1190,4.4,4.6,4.3,52705
Joliette,456,"15 to 64 years",29905,14510,15400,56.7,58.6,55.1,52705
Joliette,456,"10 to 14 years",2710,1355,1355,5.1,5.5,4.9,52705
Joliette,456,"5 to 9 years",2550,1280,1270,4.8,5.2,4.5,52705
Joliette,456,"0 to 4 years",2380,1210,1170,4.5,4.9,4.2,52705
Joliette,456,"0 to 14 years",7645,3850,3795,14.5,15.5,13.6,52705
Joliette,456,"50 to 54 years",2795,1355,1440,5.3,5.5,5.2,52705
Joliette,456,"55 to 59 years",3655,1690,1965,6.9,6.8,7,52705
Joliette,456,"60 to 64 years",4265,1925,2335,8.1,7.8,8.4,52705
Joliette,456,"65 years and over",15155,6420,8740,28.8,25.9,31.3,52705
Joliette,456,"65 to 69 years",4130,1905,2225,7.8,7.7,8,52705
Joliette,456,"70 to 74 years",3710,1645,2065,7,6.6,7.4,52705
Joliette,456,"75 to 79 years",3080,1345,1735,5.8,5.4,6.2,52705
Joliette,456,"80 to 84 years",2075,830,1245,3.9,3.4,4.5,52705
