CENSUS_YEAR,DGUID,ALT_GEO_CODE,GEO_LEVEL,GEO_NAME,TNR_SF,TNR_LF,DATA_QUALITY_FLAG,CHARACTERISTIC_ID,CHARACTERISTIC_NAME,CHARACTERISTIC_NOTE,C1_COUNT_TOTAL,SYMBOL,C2_COUNT_MEN+,SYMBOL,C3_COUNT_WOMEN+,SYMBOL,C10_RATE_TOTAL,SYMBOL,C11_RATE_MEN+,SYMBOL,C12_RATE_WOMEN+,SYMBOL
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1617,    Ireland,96,180,,110,,70,,0.4,,0.5,,0.3,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1618,    Italy,,50,,30,,15,,0.1,,0.1,,0.1,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1619,    Russian Federation,,100,,35,,65,,0.2,,0.2,,0.3,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1620,    Ukraine,,755,,340,,415,,1.8,,1.6,,1.9,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1621,    United Kingdom,87,590,,385,,200,,1.4,,1.8,,0.9,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1622,    Other places of birth in Europe,,855,,465,,395,,2,,2.2,,1.8,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1623,  Africa,,7520,,3960,,3560,,17.4,,18.4,,16.4,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1624,    Algeria,,0,,0,,0,,0,,0,,0,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1625,    Burundi,,90,,50,,35,,0.2,,0.2,,0.2,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1626,    Cameroon,,50,,20,,35,,0.1,,0.1,,0.2,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1627,"    Congo, Democratic Republic of the",,290,,150,,140,,0.7,,0.7,,0.6,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1628,    Cote d'Ivoire,,25,,20,,10,,0.1,,0.1,,0,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1629,    Egypt,,390,,195,,195,,0.9,,0.9,,0.9,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1630,    Eritrea,,595,,310,,285,,1.4,,1.4,,1.3,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1631,    Ethiopia,,315,,175,,140,,0.7,,0.8,,0.6,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1632,    Morocco,,85,,45,,40,,0.2,,0.2,,0.2,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1633,    Nigeria,,3305,,1765,,1545,,7.7,,8.2,,7.1,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1634,    Somalia,,130,,60,,70,,0.3,,0.3,,0.3,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1635,"    South Africa, Republic of",,775,,390,,385,,1.8,,1.8,,1.8,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1636,    Sudan,97,300,,155,,140,,0.7,,0.7,,0.6,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1637,    Tunisia,,60,,40,,20,,0.1,,0.2,,0.1,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1638,    Other places of birth in Africa,,1110,,585,,525,,2.6,,2.7,,2.4,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1639,  Asia,,29880,,14550,,15325,,69.3,,67.8,,70.8,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1640,    Afghanistan,,140,,50,,85,,0.3,,0.2,,0.4,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1641,    Bangladesh,,1220,,615,,610,,2.8,,2.9,,2.8,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1642,    China,90,3690,,1775,,1910,,8.6,,8.3,,8.8,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1643,    Hong Kong,91,140,,75,,65,,0.3,,0.3,,0.3,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1644,    India,,7940,,4055,,3885,,18.4,,18.9,,17.9,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1645,    Iran,88,335,,180,,155,,0.8,,0.8,,0.7,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1646,    Iraq,,305,,155,,150,,0.7,,0.7,,0.7,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1647,    Israel,,50,,20,,25,,0.1,,0.1,,0.1,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1648,    Japan,,40,,15,,30,,0.1,,0.1,,0.1,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1649,    Jordan,,105,,50,,55,,0.2,,0.2,,0.3,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1650,"    Korea, South",92,275,,135,,140,,0.6,,0.6,,0.6,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1651,    Lebanon,,75,,60,,20,,0.2,,0.3,,0.1,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1652,    Nepal,,130,,75,,50,,0.3,,0.3,,0.2,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1653,    Pakistan,,1685,,820,,860,,3.9,,3.8,,4,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1654,    Philippines,,10460,,4875,,5585,,24.3,,22.7,,25.8,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1655,    Saudi Arabia,,285,,125,,160,,0.7,,0.6,,0.7,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1656,    Sri Lanka,,65,,35,,35,,0.2,,0.2,,0.2,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1657,    Syria,89,1245,,600,,645,,2.9,,2.8,,3,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1658,    Turkey,,75,,30,,40,,0.2,,0.1,,0.2,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1659,    United Arab Emirates,,195,,90,,105,,0.5,,0.4,,0.5,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1660,    Viet Nam,,865,,440,,420,,2,,2,,1.9,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1661,    Other places of birth in Asia,,550,,260,,290,,1.3,,1.2,,1.3,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1662,  Oceania and other,93,195,,100,,95,,0.5,,0.5,,0.4,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1663,    Australia,,95,,40,,50,,0.2,,0.2,,0.2,
2021,2021A000247,47,Province,Saskatchewan,4.5,6.5,20000,1664,    Other places of birth,98,100,,55,,40,,0.2,,0.3,,0.2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1545,  Americas,,110855,,51790,,59065,,11.4,,11.1,,11.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1546,    Brazil,,3800,,1590,,2210,,0.4,,0.3,,0.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1547,    Colombia,,10385,,4855,,5535,,1.1,,1,,1.1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1548,    El Salvador,,6940,,3340,,3600,,0.7,,0.7,,0.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1549,    Guyana,,2375,,1175,,1205,,0.2,,0.3,,0.2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1550,    Haiti,,1370,,745,,625,,0.1,,0.2,,0.1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1551,    Jamaica,,8695,,4160,,4530,,0.9,,0.9,,0.9,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1552,    Mexico,,17990,,8935,,9055,,1.9,,1.9,,1.8,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1553,    Peru,,1905,,825,,1075,,0.2,,0.2,,0.2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1554,    Trinidad and Tobago,,3360,,1560,,1800,,0.3,,0.3,,0.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1555,    United States of America,,30540,,13490,,17050,,3.1,,2.9,,3.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1556,    Other places of birth in Americas,,23500,,11110,,12395,,2.4,,2.4,,2.5,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1557,  Europe,,180590,,90195,,90395,,18.6,,19.3,,18,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1558,    Bosnia and Herzegovina,,4335,,2155,,2185,,0.4,,0.5,,0.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1559,    Croatia,,3405,,1710,,1700,,0.4,,0.4,,0.3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1560,    France,,2720,,1330,,1390,,0.3,,0.3,,0.3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1561,    Germany,,16635,,8000,,8635,,1.7,,1.7,,1.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1562,    Greece,,1895,,1035,,855,,0.2,,0.2,,0.2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1563,    Hungary,,3080,,1505,,1580,,0.3,,0.3,,0.3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1564,    Italy,,6990,,3605,,3380,,0.7,,0.8,,0.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1565,    Netherlands,,12730,,6680,,6050,,1.3,,1.4,,1.2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1566,    Poland,,15595,,7280,,8315,,1.6,,1.6,,1.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1567,    Portugal,,3730,,1895,,1835,,0.4,,0.4,,0.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1568,    Romania,,7190,,3585,,3605,,0.7,,0.8,,0.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1569,    Russian Federation,,7470,,3205,,4260,,0.8,,0.7,,0.8,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1570,    Serbia,86,2220,,1075,,1145,,0.2,,0.2,,0.2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1571,    Ukraine,,8915,,4050,,4870,,0.9,,0.9,,1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1572,    United Kingdom,87,56675,,29555,,27125,,5.8,,6.3,,5.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1573,    Other places of birth in Europe,,26990,,13535,,13460,,2.8,,2.9,,2.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1574,  Africa,,119295,,60715,,58580,,12.3,,13,,11.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1575,    Algeria,,1220,,665,,560,,0.1,,0.1,,0.1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1576,"    Congo, Democratic Republic of the",,3215,,1640,,1575,,0.3,,0.4,,0.3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1577,    Egypt,,6760,,3660,,3095,,0.7,,0.8,,0.6,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1578,    Eritrea,,9720,,5230,,4495,,1,,1.1,,0.9,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1579,    Ethiopia,,14420,,7085,,7340,,1.5,,1.5,,1.5,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1580,    Morocco,,2130,,1100,,1035,,0.2,,0.2,,0.2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1581,    Nigeria,,21065,,10925,,10145,,2.2,,2.3,,2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1582,    Somalia,,8545,,4260,,4285,,0.9,,0.9,,0.9,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1583,"    South Africa, Republic of",,8960,,4430,,4535,,0.9,,0.9,,0.9,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1584,    Other places of birth in Africa,,43250,,21720,,21530,,4.5,,4.6,,4.3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1585,  Asia,,549965,,260520,,289440,,56.6,,55.6,,57.6,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1586,    Afghanistan,,6585,,3235,,3350,,0.7,,0.7,,0.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1587,    Iran,88,8865,,4625,,4245,,0.9,,1,,0.8,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1588,    Iraq,,6220,,3225,,2990,,0.6,,0.7,,0.6,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1589,    Lebanon,,9960,,5375,,4585,,1,,1.1,,0.9,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1590,    Syria,89,9975,,5310,,4665,,1,,1.1,,0.9,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1591,    Turkey,,2830,,1575,,1260,,0.3,,0.3,,0.3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1592,    China,90,61390,,27935,,33455,,6.3,,6,,6.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1593,    Hong Kong,91,18725,,9090,,9630,,1.9,,1.9,,1.9,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1594,"    Korea, South",92,16180,,7545,,8635,,1.7,,1.6,,1.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1595,    Taiwan,,3395,,1415,,1980,,0.3,,0.3,,0.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1596,    Philippines,,167735,,74205,,93530,,17.3,,15.8,,18.6,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1597,    Viet Nam,,27880,,12700,,15180,,2.9,,2.7,,3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1598,    Bangladesh,,6035,,3080,,2960,,0.6,,0.7,,0.6,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1599,    India,,122150,,61405,,60740,,12.6,,13.1,,12.1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1600,    Pakistan,,30810,,15690,,15120,,3.2,,3.4,,3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1601,    Sri Lanka,,4930,,2490,,2445,,0.5,,0.5,,0.5,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1602,    Other places of birth in Asia,,46305,,21615,,24690,,4.8,,4.6,,4.9,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1603,  Oceania and other places of birth,93,10275,,5030,,5240,,1.1,,1.1,,1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1604,Total - Place of birth for the recent immigrant population in private households - 25% sample data,94,193170,,91815,,101360,,100,,100,,100,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1605,  Americas,,19300,,8985,,10320,,10,,9.8,,10.2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1606,    Brazil,,1365,,555,,810,,0.7,,0.6,,0.8,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1607,    Colombia,,1310,,535,,775,,0.7,,0.6,,0.8,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1608,    Haiti,,220,,135,,85,,0.1,,0.1,,0.1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1609,    Jamaica,,2130,,985,,1145,,1.1,,1.1,,1.1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1610,    Mexico,,4165,,2140,,2025,,2.2,,2.3,,2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1611,    United States of America,,5175,,2460,,2715,,2.7,,2.7,,2.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1612,    Venezuela,95,1220,,525,,695,,0.6,,0.6,,0.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1613,    Other places of birth in Americas,,3715,,1645,,2070,,1.9,,1.8,,2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1614,  Europe,,15750,,7955,,7795,,8.2,,8.7,,7.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1615,    France,,405,,200,,200,,0.2,,0.2,,0.2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1616,    Germany,,750,,310,,445,,0.4,,0.3,,0.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1617,    Ireland,96,1060,,640,,425,,0.5,,0.7,,0.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1618,    Italy,,470,,285,,180,,0.2,,0.3,,0.2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1619,    Russian Federation,,1090,,395,,695,,0.6,,0.4,,0.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1620,    Ukraine,,2045,,920,,1125,,1.1,,1,,1.1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1621,    United Kingdom,87,3800,,2170,,1630,,2,,2.4,,1.6,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1622,    Other places of birth in Europe,,6135,,3045,,3090,,3.2,,3.3,,3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1623,  Africa,,34320,,16870,,17450,,17.8,,18.4,,17.2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1624,    Algeria,,155,,50,,105,,0.1,,0.1,,0.1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1625,    Burundi,,450,,220,,230,,0.2,,0.2,,0.2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1626,    Cameroon,,905,,385,,520,,0.5,,0.4,,0.5,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1627,"    Congo, Democratic Republic of the",,920,,450,,465,,0.5,,0.5,,0.5,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1628,    Cote d'Ivoire,,265,,125,,140,,0.1,,0.1,,0.1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1629,    Egypt,,1190,,595,,595,,0.6,,0.6,,0.6,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1630,    Eritrea,,5120,,2665,,2450,,2.7,,2.9,,2.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1631,    Ethiopia,,3960,,1865,,2100,,2.1,,2,,2.1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1632,    Morocco,,510,,215,,290,,0.3,,0.2,,0.3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1633,    Nigeria,,9840,,4950,,4890,,5.1,,5.4,,4.8,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1634,    Somalia,,1960,,970,,985,,1,,1.1,,1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1635,"    South Africa, Republic of",,1950,,1025,,930,,1,,1.1,,0.9,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1636,    Sudan,97,1135,,530,,605,,0.6,,0.6,,0.6,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1637,    Tunisia,,250,,150,,105,,0.1,,0.2,,0.1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1638,    Other places of birth in Africa,,5725,,2680,,3040,,3,,2.9,,3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1639,  Asia,,122360,,57210,,65145,,63.3,,62.3,,64.3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1640,    Afghanistan,,1350,,655,,700,,0.7,,0.7,,0.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1641,    Bangladesh,,1135,,540,,590,,0.6,,0.6,,0.6,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1642,    China,90,9495,,4095,,5400,,4.9,,4.5,,5.3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1643,    Hong Kong,91,730,,330,,395,,0.4,,0.4,,0.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1644,    India,,31815,,16070,,15745,,16.5,,17.5,,15.5,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1645,    Iran,88,1420,,665,,750,,0.7,,0.7,,0.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1646,    Iraq,,1305,,625,,680,,0.7,,0.7,,0.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1647,    Israel,,660,,365,,295,,0.3,,0.4,,0.3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1648,    Japan,,335,,50,,285,,0.2,,0.1,,0.3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1649,    Jordan,,455,,235,,220,,0.2,,0.3,,0.2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1650,"    Korea, South",92,3425,,1440,,1990,,1.8,,1.6,,2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1651,    Lebanon,,955,,455,,500,,0.5,,0.5,,0.5,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1652,    Nepal,,1365,,670,,695,,0.7,,0.7,,0.7,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1653,    Pakistan,,4085,,1950,,2130,,2.1,,2.1,,2.1,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1654,    Philippines,,47605,,21395,,26215,,24.6,,23.3,,25.9,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1655,    Saudi Arabia,,690,,360,,325,,0.4,,0.4,,0.3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1656,    Sri Lanka,,740,,370,,365,,0.4,,0.4,,0.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1657,    Syria,89,7295,,3900,,3400,,3.8,,4.2,,3.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1658,    Turkey,,845,,405,,440,,0.4,,0.4,,0.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1659,    United Arab Emirates,,690,,375,,315,,0.4,,0.4,,0.3,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1660,    Viet Nam,,1760,,580,,1180,,0.9,,0.6,,1.2,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1661,    Other places of birth in Asia,,4205,,1670,,2540,,2.2,,1.8,,2.5,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1662,  Oceania and other,93,1445,,785,,655,,0.7,,0.9,,0.6,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1663,    Australia,,940,,510,,430,,0.5,,0.6,,0.4,
2021,2021A000248,48,Province,Alberta,3.6,5.6,20000,1664,    Other places of birth,98,500,,280,,220,,0.3,,0.3,,0.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1545,  Americas,,126075,,58445,,67635,,8.8,,8.8,,8.9,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1546,    Brazil,,8765,,4120,,4645,,0.6,,0.6,,0.6,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1547,    Colombia,,5450,,2440,,3010,,0.4,,0.4,,0.4,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1548,    El Salvador,,5770,,2990,,2780,,0.4,,0.4,,0.4,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1549,    Guyana,,1400,,585,,815,,0.1,,0.1,,0.1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1550,    Haiti,,490,,285,,210,,0,,0,,0,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1551,    Jamaica,,4295,,2190,,2105,,0.3,,0.3,,0.3,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1552,    Mexico,,13385,,5910,,7480,,0.9,,0.9,,1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1553,    Peru,,3510,,1535,,1975,,0.2,,0.2,,0.3,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1554,    Trinidad and Tobago,,2725,,1255,,1470,,0.2,,0.2,,0.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1555,    United States of America,,59920,,27535,,32380,,4.2,,4.1,,4.3,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1556,    Other places of birth in Americas,,20355,,9600,,10760,,1.4,,1.4,,1.4,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1557,  Europe,,307495,,151050,,156445,,21.6,,22.7,,20.6,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1558,    Bosnia and Herzegovina,,4510,,2205,,2305,,0.3,,0.3,,0.3,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1559,    Croatia,,5390,,2670,,2725,,0.4,,0.4,,0.4,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1560,    France,,7025,,3650,,3380,,0.5,,0.5,,0.4,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1561,    Germany,,30910,,14710,,16200,,2.2,,2.2,,2.1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1562,    Greece,,3350,,1895,,1460,,0.2,,0.3,,0.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1563,    Hungary,,5115,,2395,,2720,,0.4,,0.4,,0.4,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1564,    Italy,,13410,,6920,,6490,,0.9,,1,,0.9,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1565,    Netherlands,,16070,,7985,,8085,,1.1,,1.2,,1.1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1566,    Poland,,14305,,6610,,7700,,1,,1,,1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1567,    Portugal,,7785,,3765,,4020,,0.5,,0.6,,0.5,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1568,    Romania,,9370,,4490,,4885,,0.7,,0.7,,0.6,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1569,    Russian Federation,,12170,,5240,,6930,,0.9,,0.8,,0.9,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1570,    Serbia,86,4565,,2275,,2285,,0.3,,0.3,,0.3,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1571,    Ukraine,,9450,,4390,,5060,,0.7,,0.7,,0.7,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1572,    United Kingdom,87,116525,,58485,,58045,,8.2,,8.8,,7.6,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1573,    Other places of birth in Europe,,47545,,23380,,24170,,3.3,,3.5,,3.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1574,  Africa,,53330,,27245,,26085,,3.7,,4.1,,3.4,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1575,    Algeria,,510,,325,,185,,0,,0,,0,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1576,"    Congo, Democratic Republic of the",,1005,,540,,465,,0.1,,0.1,,0.1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1577,    Egypt,,3310,,1900,,1410,,0.2,,0.3,,0.2,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1578,    Eritrea,,2485,,1440,,1050,,0.2,,0.2,,0.1,
2021,2021A000259,59,Province,British Columbia,3.5,4.9,20000,1579,    Ethiopia,,2590,,1305,,1285,,0.2,,0.2,,0.2,
